driverStandingsId,Driver_code,Driver_code,Driver_name,GP_year,Round,GrandPrix_name,points,position,wins,GP_Id
1652,22,TSU,Yuki Tsunoda,2021,19,São Paulo Grand Prix,20,14,0,1071
1653,18,STR,Lance Stroll,2021,19,São Paulo Grand Prix,26,13,0,1071
1654,31,OCO,Esteban Ocon,2021,19,São Paulo Grand Prix,50,11,1,1071
1655,63,RUS,George Russell,2021,19,São Paulo Grand Prix,16,15,0,1071
1656,10,GAS,Pierre Gasly,2021,19,São Paulo Grand Prix,92,9,0,1071
1657,14,ALO,Fernando Alonso,2021,19,São Paulo Grand Prix,62,10,0,1071
1658,44,HAM,Lewis Hamilton,2021,21,Saudi Arabian Grand Prix,369.5,2,8,1072
1659,33,VER,Max Verstappen,2021,21,Saudi Arabian Grand Prix,369.5,1,9,1072
1660,77,BOT,Valtteri Bottas,2021,21,Saudi Arabian Grand Prix,218,3,1,1072
1661,4,NOR,Lando Norris,2021,21,Saudi Arabian Grand Prix,154,6,0,1072
1662,11,PER,Sergio Pérez,2021,21,Saudi Arabian Grand Prix,190,4,1,1072
1663,16,LEC,Charles Leclerc,2021,21,Saudi Arabian Grand Prix,158,5,0,1072
1664,55,SAI,Carlos Sainz,2021,21,Saudi Arabian Grand Prix,149.5,7,0,1072
1665,22,TSU,Yuki Tsunoda,2021,21,Saudi Arabian Grand Prix,20,14,0,1072
1666,18,STR,Lance Stroll,2021,21,Saudi Arabian Grand Prix,34,13,0,1072
1667,31,OCO,Esteban Ocon,2021,21,Saudi Arabian Grand Prix,72,11,1,1072
1668,63,RUS,George Russell,2021,21,Saudi Arabian Grand Prix,16,15,0,1072
1669,10,GAS,Pierre Gasly,2021,21,Saudi Arabian Grand Prix,100,9,0,1072
1670,14,ALO,Fernando Alonso,2021,21,Saudi Arabian Grand Prix,77,10,0,1072
1671,44,HAM,Lewis Hamilton,2021,22,Abu Dhabi Grand Prix,387.5,2,8,1073
1672,33,VER,Max Verstappen,2021,22,Abu Dhabi Grand Prix,395.5,1,10,1073
1673,77,BOT,Valtteri Bottas,2021,22,Abu Dhabi Grand Prix,226,3,1,1073
1674,4,NOR,Lando Norris,2021,22,Abu Dhabi Grand Prix,160,6,0,1073
1675,11,PER,Sergio Pérez,2021,22,Abu Dhabi Grand Prix,190,4,1,1073
1676,16,LEC,Charles Leclerc,2021,22,Abu Dhabi Grand Prix,159,7,0,1073
1677,55,SAI,Carlos Sainz,2021,22,Abu Dhabi Grand Prix,164.5,5,0,1073
1678,22,TSU,Yuki Tsunoda,2021,22,Abu Dhabi Grand Prix,32,14,0,1073
1679,18,STR,Lance Stroll,2021,22,Abu Dhabi Grand Prix,34,13,0,1073
1680,31,OCO,Esteban Ocon,2021,22,Abu Dhabi Grand Prix,74,11,1,1073
1681,63,RUS,George Russell,2021,22,Abu Dhabi Grand Prix,16,15,0,1073
1682,10,GAS,Pierre Gasly,2021,22,Abu Dhabi Grand Prix,110,9,0,1073
1683,14,ALO,Fernando Alonso,2021,22,Abu Dhabi Grand Prix,81,10,0,1073
1684,10,GAS,Pierre Gasly,2022,1,Bahrain Grand Prix,0,20,0,1074
1685,33,VER,Max Verstappen,2022,1,Bahrain Grand Prix,0,19,0,1074
1686,11,PER,Sergio Pérez,2022,1,Bahrain Grand Prix,0,18,0,1074
1687,27,HUL,Nico Hülkenberg,2022,1,Bahrain Grand Prix,0,17,0,1074
1688,4,NOR,Lando Norris,2022,1,Bahrain Grand Prix,0,15,0,1074
1689,23,ALB,Alexander Albon,2022,1,Bahrain Grand Prix,0,13,0,1074
1690,18,STR,Lance Stroll,2022,1,Bahrain Grand Prix,0,12,0,1074
1691,14,ALO,Fernando Alonso,2022,1,Bahrain Grand Prix,2,9,0,1074
1692,22,TSU,Yuki Tsunoda,2022,1,Bahrain Grand Prix,4,8,0,1074
1693,31,OCO,Esteban Ocon,2022,1,Bahrain Grand Prix,6,7,0,1074
1694,77,BOT,Valtteri Bottas,2022,1,Bahrain Grand Prix,8,6,0,1074
1695,16,LEC,Charles Leclerc,2022,1,Bahrain Grand Prix,26,1,1,1074
1696,55,SAI,Carlos Sainz,2022,1,Bahrain Grand Prix,18,2,0,1074
1697,44,HAM,Lewis Hamilton,2022,1,Bahrain Grand Prix,15,3,0,1074
1698,63,RUS,George Russell,2022,1,Bahrain Grand Prix,12,4,0,1074
1699,20,MAG,Kevin Magnussen,2022,1,Bahrain Grand Prix,10,5,0,1074
1700,16,LEC,Charles Leclerc,2022,2,Saudi Arabian Grand Prix,45,1,1,1075
1701,55,SAI,Carlos Sainz,2022,2,Saudi Arabian Grand Prix,33,2,0,1075
1702,44,HAM,Lewis Hamilton,2022,2,Saudi Arabian Grand Prix,16,5,0,1075
1703,63,RUS,George Russell,2022,2,Saudi Arabian Grand Prix,22,4,0,1075
1704,20,MAG,Kevin Magnussen,2022,2,Saudi Arabian Grand Prix,12,8,0,1075
1705,77,BOT,Valtteri Bottas,2022,2,Saudi Arabian Grand Prix,8,9,0,1075
1706,31,OCO,Esteban Ocon,2022,2,Saudi Arabian Grand Prix,14,6,0,1075
1707,22,TSU,Yuki Tsunoda,2022,2,Saudi Arabian Grand Prix,4,11,0,1075
1708,14,ALO,Fernando Alonso,2022,2,Saudi Arabian Grand Prix,2,13,0,1075
1709,18,STR,Lance Stroll,2022,2,Saudi Arabian Grand Prix,0,16,0,1075
1710,23,ALB,Alexander Albon,2022,2,Saudi Arabian Grand Prix,0,18,0,1075
1711,4,NOR,Lando Norris,2022,2,Saudi Arabian Grand Prix,6,10,0,1075
1712,27,HUL,Nico Hülkenberg,2022,2,Saudi Arabian Grand Prix,0,17,0,1075
1713,11,PER,Sergio Pérez,2022,2,Saudi Arabian Grand Prix,12,7,0,1075
1714,33,VER,Max Verstappen,2022,2,Saudi Arabian Grand Prix,25,3,1,1075
1715,10,GAS,Pierre Gasly,2022,2,Saudi Arabian Grand Prix,4,12,0,1075
1716,16,LEC,Charles Leclerc,2022,3,Australian Grand Prix,71,1,2,1076
1717,55,SAI,Carlos Sainz,2022,3,Australian Grand Prix,33,3,0,1076
1718,44,HAM,Lewis Hamilton,2022,3,Australian Grand Prix,28,5,0,1076
1719,63,RUS,George Russell,2022,3,Australian Grand Prix,37,2,0,1076
1720,20,MAG,Kevin Magnussen,2022,3,Australian Grand Prix,12,9,0,1076
1721,77,BOT,Valtteri Bottas,2022,3,Australian Grand Prix,12,10,0,1076
1722,31,OCO,Esteban Ocon,2022,3,Australian Grand Prix,20,7,0,1076
1723,22,TSU,Yuki Tsunoda,2022,3,Australian Grand Prix,4,13,0,1076
1724,14,ALO,Fernando Alonso,2022,3,Australian Grand Prix,2,14,0,1076
1725,18,STR,Lance Stroll,2022,3,Australian Grand Prix,0,18,0,1076
1726,23,ALB,Alexander Albon,2022,3,Australian Grand Prix,1,16,0,1076
1727,4,NOR,Lando Norris,2022,3,Australian Grand Prix,16,8,0,1076
1728,27,HUL,Nico Hülkenberg,2022,3,Australian Grand Prix,0,19,0,1076
1729,11,PER,Sergio Pérez,2022,3,Australian Grand Prix,30,4,0,1076
1730,33,VER,Max Verstappen,2022,3,Australian Grand Prix,25,6,1,1076
1731,10,GAS,Pierre Gasly,2022,3,Australian Grand Prix,6,12,0,1076
1732,16,LEC,Charles Leclerc,2022,4,Emilia Romagna Grand Prix,86,1,2,1077
1733,55,SAI,Carlos Sainz,2022,4,Emilia Romagna Grand Prix,38,5,0,1077
1734,44,HAM,Lewis Hamilton,2022,4,Emilia Romagna Grand Prix,28,7,0,1077
1735,63,RUS,George Russell,2022,4,Emilia Romagna Grand Prix,49,4,0,1077
1736,20,MAG,Kevin Magnussen,2022,4,Emilia Romagna Grand Prix,15,10,0,1077
1737,77,BOT,Valtteri Bottas,2022,4,Emilia Romagna Grand Prix,24,8,0,1077
1738,31,OCO,Esteban Ocon,2022,4,Emilia Romagna Grand Prix,20,9,0,1077
1739,22,TSU,Yuki Tsunoda,2022,4,Emilia Romagna Grand Prix,10,12,0,1077
1740,14,ALO,Fernando Alonso,2022,4,Emilia Romagna Grand Prix,2,15,0,1077
1741,18,STR,Lance Stroll,2022,4,Emilia Romagna Grand Prix,1,18,0,1077
1742,23,ALB,Alexander Albon,2022,4,Emilia Romagna Grand Prix,1,17,0,1077
1743,4,NOR,Lando Norris,2022,4,Emilia Romagna Grand Prix,35,6,0,1077
1744,27,HUL,Nico Hülkenberg,2022,4,Emilia Romagna Grand Prix,0,20,0,1077
1745,11,PER,Sergio Pérez,2022,4,Emilia Romagna Grand Prix,54,3,0,1077
1746,33,VER,Max Verstappen,2022,4,Emilia Romagna Grand Prix,59,2,2,1077
1747,10,GAS,Pierre Gasly,2022,4,Emilia Romagna Grand Prix,6,13,0,1077
1748,16,LEC,Charles Leclerc,2022,5,Miami Grand Prix,104,1,2,1078
1749,55,SAI,Carlos Sainz,2022,5,Miami Grand Prix,53,5,0,1078
1750,44,HAM,Lewis Hamilton,2022,5,Miami Grand Prix,36,6,0,1078
1751,63,RUS,George Russell,2022,5,Miami Grand Prix,59,4,0,1078
1752,20,MAG,Kevin Magnussen,2022,5,Miami Grand Prix,15,10,0,1078
1753,77,BOT,Valtteri Bottas,2022,5,Miami Grand Prix,30,8,0,1078
1754,31,OCO,Esteban Ocon,2022,5,Miami Grand Prix,24,9,0,1078
1755,22,TSU,Yuki Tsunoda,2022,5,Miami Grand Prix,10,12,0,1078
1756,14,ALO,Fernando Alonso,2022,5,Miami Grand Prix,2,16,0,1078
1757,18,STR,Lance Stroll,2022,5,Miami Grand Prix,2,17,0,1078
1758,23,ALB,Alexander Albon,2022,5,Miami Grand Prix,3,15,0,1078
1759,4,NOR,Lando Norris,2022,5,Miami Grand Prix,35,7,0,1078
1760,27,HUL,Nico Hülkenberg,2022,5,Miami Grand Prix,0,20,0,1078
1761,11,PER,Sergio Pérez,2022,5,Miami Grand Prix,66,3,0,1078
1762,33,VER,Max Verstappen,2022,5,Miami Grand Prix,85,2,3,1078
1763,10,GAS,Pierre Gasly,2022,5,Miami Grand Prix,6,13,0,1078
1764,16,LEC,Charles Leclerc,2022,6,Spanish Grand Prix,104,2,2,1079
1765,55,SAI,Carlos Sainz,2022,6,Spanish Grand Prix,65,5,0,1079
1766,44,HAM,Lewis Hamilton,2022,6,Spanish Grand Prix,46,6,0,1079
1767,63,RUS,George Russell,2022,6,Spanish Grand Prix,74,4,0,1079
1768,20,MAG,Kevin Magnussen,2022,6,Spanish Grand Prix,15,10,0,1079
1769,77,BOT,Valtteri Bottas,2022,6,Spanish Grand Prix,38,8,0,1079
1770,31,OCO,Esteban Ocon,2022,6,Spanish Grand Prix,30,9,0,1079
1771,22,TSU,Yuki Tsunoda,2022,6,Spanish Grand Prix,11,11,0,1079
1772,14,ALO,Fernando Alonso,2022,6,Spanish Grand Prix,4,15,0,1079
1773,18,STR,Lance Stroll,2022,6,Spanish Grand Prix,2,17,0,1079
1774,23,ALB,Alexander Albon,2022,6,Spanish Grand Prix,3,16,0,1079
1775,4,NOR,Lando Norris,2022,6,Spanish Grand Prix,39,7,0,1079
1776,27,HUL,Nico Hülkenberg,2022,6,Spanish Grand Prix,0,20,0,1079
1777,11,PER,Sergio Pérez,2022,6,Spanish Grand Prix,85,3,0,1079
1778,33,VER,Max Verstappen,2022,6,Spanish Grand Prix,110,1,4,1079
1779,10,GAS,Pierre Gasly,2022,6,Spanish Grand Prix,6,13,0,1079
1780,16,LEC,Charles Leclerc,2022,7,Monaco Grand Prix,116,2,2,1080
1781,55,SAI,Carlos Sainz,2022,7,Monaco Grand Prix,83,5,0,1080
1782,44,HAM,Lewis Hamilton,2022,7,Monaco Grand Prix,50,6,0,1080
1783,63,RUS,George Russell,2022,7,Monaco Grand Prix,84,4,0,1080
1784,20,MAG,Kevin Magnussen,2022,7,Monaco Grand Prix,15,10,0,1080
1785,77,BOT,Valtteri Bottas,2022,7,Monaco Grand Prix,40,8,0,1080
1786,31,OCO,Esteban Ocon,2022,7,Monaco Grand Prix,30,9,0,1080
1787,22,TSU,Yuki Tsunoda,2022,7,Monaco Grand Prix,11,12,0,1080
1788,14,ALO,Fernando Alonso,2022,7,Monaco Grand Prix,10,13,0,1080
1789,18,STR,Lance Stroll,2022,7,Monaco Grand Prix,2,17,0,1080
1790,23,ALB,Alexander Albon,2022,7,Monaco Grand Prix,3,16,0,1080
1791,4,NOR,Lando Norris,2022,7,Monaco Grand Prix,48,7,0,1080
1792,27,HUL,Nico Hülkenberg,2022,7,Monaco Grand Prix,0,20,0,1080
1793,11,PER,Sergio Pérez,2022,7,Monaco Grand Prix,110,3,1,1080
1794,33,VER,Max Verstappen,2022,7,Monaco Grand Prix,125,1,4,1080
1795,10,GAS,Pierre Gasly,2022,7,Monaco Grand Prix,6,14,0,1080
1796,16,LEC,Charles Leclerc,2022,8,Azerbaijan Grand Prix,116,3,2,1081
1797,55,SAI,Carlos Sainz,2022,8,Azerbaijan Grand Prix,83,5,0,1081
1798,44,HAM,Lewis Hamilton,2022,8,Azerbaijan Grand Prix,62,6,0,1081
1799,63,RUS,George Russell,2022,8,Azerbaijan Grand Prix,99,4,0,1081
1800,20,MAG,Kevin Magnussen,2022,8,Azerbaijan Grand Prix,15,12,0,1081
1801,77,BOT,Valtteri Bottas,2022,8,Azerbaijan Grand Prix,40,8,0,1081
1802,31,OCO,Esteban Ocon,2022,8,Azerbaijan Grand Prix,31,9,0,1081
1803,22,TSU,Yuki Tsunoda,2022,8,Azerbaijan Grand Prix,11,15,0,1081
1804,14,ALO,Fernando Alonso,2022,8,Azerbaijan Grand Prix,16,11,0,1081
1805,18,STR,Lance Stroll,2022,8,Azerbaijan Grand Prix,2,17,0,1081
1806,23,ALB,Alexander Albon,2022,8,Azerbaijan Grand Prix,3,16,0,1081
1807,4,NOR,Lando Norris,2022,8,Azerbaijan Grand Prix,50,7,0,1081
1808,27,HUL,Nico Hülkenberg,2022,8,Azerbaijan Grand Prix,0,20,0,1081
1809,11,PER,Sergio Pérez,2022,8,Azerbaijan Grand Prix,129,2,1,1081
1810,33,VER,Max Verstappen,2022,8,Azerbaijan Grand Prix,150,1,5,1081
1811,10,GAS,Pierre Gasly,2022,8,Azerbaijan Grand Prix,16,10,0,1081
1812,33,VER,Max Verstappen,2022,9,Canadian Grand Prix,175,1,6,1082
1813,11,PER,Sergio Pérez,2022,9,Canadian Grand Prix,129,2,1,1082
1814,27,HUL,Nico Hülkenberg,2022,9,Canadian Grand Prix,0,20,0,1082
1815,23,ALB,Alexander Albon,2022,9,Canadian Grand Prix,3,17,0,1082
1816,18,STR,Lance Stroll,2022,9,Canadian Grand Prix,3,18,0,1082
1817,14,ALO,Fernando Alonso,2022,9,Canadian Grand Prix,18,10,0,1082
1818,22,TSU,Yuki Tsunoda,2022,9,Canadian Grand Prix,11,15,0,1082
1819,55,SAI,Carlos Sainz,2022,9,Canadian Grand Prix,102,5,0,1082
1820,44,HAM,Lewis Hamilton,2022,9,Canadian Grand Prix,77,6,0,1082
1821,63,RUS,George Russell,2022,9,Canadian Grand Prix,111,4,0,1082
1822,20,MAG,Kevin Magnussen,2022,9,Canadian Grand Prix,15,12,0,1082
1823,77,BOT,Valtteri Bottas,2022,9,Canadian Grand Prix,46,8,0,1082
1824,10,GAS,Pierre Gasly,2022,9,Canadian Grand Prix,16,11,0,1082
1825,31,OCO,Esteban Ocon,2022,9,Canadian Grand Prix,39,9,0,1082
1826,16,LEC,Charles Leclerc,2022,9,Canadian Grand Prix,126,3,2,1082
1827,4,NOR,Lando Norris,2022,9,Canadian Grand Prix,50,7,0,1082
1828,16,LEC,Charles Leclerc,2022,10,British Grand Prix,138,3,2,1083
1829,55,SAI,Carlos Sainz,2022,10,British Grand Prix,127,4,1,1083
1830,44,HAM,Lewis Hamilton,2022,10,British Grand Prix,93,6,0,1083
1831,63,RUS,George Russell,2022,10,British Grand Prix,111,5,0,1083
1832,20,MAG,Kevin Magnussen,2022,10,British Grand Prix,16,12,0,1083
1833,77,BOT,Valtteri Bottas,2022,10,British Grand Prix,46,8,0,1083
1834,31,OCO,Esteban Ocon,2022,10,British Grand Prix,39,9,0,1083
1835,22,TSU,Yuki Tsunoda,2022,10,British Grand Prix,11,15,0,1083
1836,14,ALO,Fernando Alonso,2022,10,British Grand Prix,28,10,0,1083
1837,18,STR,Lance Stroll,2022,10,British Grand Prix,3,19,0,1083
1838,23,ALB,Alexander Albon,2022,10,British Grand Prix,3,18,0,1083
1839,4,NOR,Lando Norris,2022,10,British Grand Prix,58,7,0,1083
1840,27,HUL,Nico Hülkenberg,2022,10,British Grand Prix,0,21,0,1083
1841,11,PER,Sergio Pérez,2022,10,British Grand Prix,147,2,1,1083
1842,33,VER,Max Verstappen,2022,10,British Grand Prix,181,1,6,1083
1843,10,GAS,Pierre Gasly,2022,10,British Grand Prix,16,11,0,1083
1844,16,LEC,Charles Leclerc,2022,11,Austrian Grand Prix,170,2,3,1084
1845,55,SAI,Carlos Sainz,2022,11,Austrian Grand Prix,133,4,1,1084
1846,44,HAM,Lewis Hamilton,2022,11,Austrian Grand Prix,109,6,0,1084
1847,63,RUS,George Russell,2022,11,Austrian Grand Prix,128,5,0,1084
1848,20,MAG,Kevin Magnussen,2022,11,Austrian Grand Prix,22,11,0,1084
1849,77,BOT,Valtteri Bottas,2022,11,Austrian Grand Prix,46,9,0,1084
1850,31,OCO,Esteban Ocon,2022,11,Austrian Grand Prix,52,8,0,1084
1851,22,TSU,Yuki Tsunoda,2022,11,Austrian Grand Prix,11,16,0,1084
1852,14,ALO,Fernando Alonso,2022,11,Austrian Grand Prix,29,10,0,1084
1853,18,STR,Lance Stroll,2022,11,Austrian Grand Prix,3,19,0,1084
1854,23,ALB,Alexander Albon,2022,11,Austrian Grand Prix,3,18,0,1084
1855,4,NOR,Lando Norris,2022,11,Austrian Grand Prix,64,7,0,1084
1856,27,HUL,Nico Hülkenberg,2022,11,Austrian Grand Prix,0,21,0,1084
1857,11,PER,Sergio Pérez,2022,11,Austrian Grand Prix,151,3,1,1084
1858,33,VER,Max Verstappen,2022,11,Austrian Grand Prix,208,1,6,1084
1859,10,GAS,Pierre Gasly,2022,11,Austrian Grand Prix,16,13,0,1084
1860,16,LEC,Charles Leclerc,2022,13,Hungarian Grand Prix,178,2,3,1086
1861,55,SAI,Carlos Sainz,2022,13,Hungarian Grand Prix,156,5,1,1086
1862,44,HAM,Lewis Hamilton,2022,13,Hungarian Grand Prix,146,6,0,1086
1863,63,RUS,George Russell,2022,13,Hungarian Grand Prix,158,4,0,1086
1864,20,MAG,Kevin Magnussen,2022,13,Hungarian Grand Prix,22,11,0,1086
1865,77,BOT,Valtteri Bottas,2022,13,Hungarian Grand Prix,46,9,0,1086
1866,31,OCO,Esteban Ocon,2022,13,Hungarian Grand Prix,58,8,0,1086
1867,22,TSU,Yuki Tsunoda,2022,13,Hungarian Grand Prix,11,16,0,1086
1868,14,ALO,Fernando Alonso,2022,13,Hungarian Grand Prix,41,10,0,1086
1869,18,STR,Lance Stroll,2022,13,Hungarian Grand Prix,4,18,0,1086
1870,23,ALB,Alexander Albon,2022,13,Hungarian Grand Prix,3,19,0,1086
1871,4,NOR,Lando Norris,2022,13,Hungarian Grand Prix,76,7,0,1086
1872,27,HUL,Nico Hülkenberg,2022,13,Hungarian Grand Prix,0,21,0,1086
1873,11,PER,Sergio Pérez,2022,13,Hungarian Grand Prix,173,3,1,1086
1874,33,VER,Max Verstappen,2022,13,Hungarian Grand Prix,258,1,8,1086
1875,10,GAS,Pierre Gasly,2022,13,Hungarian Grand Prix,16,13,0,1086
1876,16,LEC,Charles Leclerc,2022,14,Belgian Grand Prix,186,3,3,1087
1877,55,SAI,Carlos Sainz,2022,14,Belgian Grand Prix,171,4,1,1087
1878,44,HAM,Lewis Hamilton,2022,14,Belgian Grand Prix,146,6,0,1087
1879,63,RUS,George Russell,2022,14,Belgian Grand Prix,170,5,0,1087
1880,20,MAG,Kevin Magnussen,2022,14,Belgian Grand Prix,22,11,0,1087
1881,77,BOT,Valtteri Bottas,2022,14,Belgian Grand Prix,46,10,0,1087
1882,31,OCO,Esteban Ocon,2022,14,Belgian Grand Prix,64,8,0,1087
1883,22,TSU,Yuki Tsunoda,2022,14,Belgian Grand Prix,11,16,0,1087
1884,14,ALO,Fernando Alonso,2022,14,Belgian Grand Prix,51,9,0,1087
1885,18,STR,Lance Stroll,2022,14,Belgian Grand Prix,4,19,0,1087
1886,23,ALB,Alexander Albon,2022,14,Belgian Grand Prix,4,18,0,1087
1887,4,NOR,Lando Norris,2022,14,Belgian Grand Prix,76,7,0,1087
1888,27,HUL,Nico Hülkenberg,2022,14,Belgian Grand Prix,0,21,0,1087
1889,11,PER,Sergio Pérez,2022,14,Belgian Grand Prix,191,2,1,1087
1890,33,VER,Max Verstappen,2022,14,Belgian Grand Prix,284,1,9,1087
1891,10,GAS,Pierre Gasly,2022,14,Belgian Grand Prix,18,14,0,1087
1892,16,LEC,Charles Leclerc,2022,15,Dutch Grand Prix,201,2,3,1088
1893,55,SAI,Carlos Sainz,2022,15,Dutch Grand Prix,175,5,1,1088
1894,44,HAM,Lewis Hamilton,2022,15,Dutch Grand Prix,158,6,0,1088
1895,63,RUS,George Russell,2022,15,Dutch Grand Prix,188,4,0,1088
1896,20,MAG,Kevin Magnussen,2022,15,Dutch Grand Prix,22,11,0,1088
1897,77,BOT,Valtteri Bottas,2022,15,Dutch Grand Prix,46,10,0,1088
1898,31,OCO,Esteban Ocon,2022,15,Dutch Grand Prix,66,8,0,1088
1899,22,TSU,Yuki Tsunoda,2022,15,Dutch Grand Prix,11,16,0,1088
1900,14,ALO,Fernando Alonso,2022,15,Dutch Grand Prix,59,9,0,1088
1901,18,STR,Lance Stroll,2022,15,Dutch Grand Prix,5,18,0,1088
1902,23,ALB,Alexander Albon,2022,15,Dutch Grand Prix,4,19,0,1088
1903,4,NOR,Lando Norris,2022,15,Dutch Grand Prix,82,7,0,1088
1904,27,HUL,Nico Hülkenberg,2022,15,Dutch Grand Prix,0,21,0,1088
1905,11,PER,Sergio Pérez,2022,15,Dutch Grand Prix,201,3,1,1088
1906,33,VER,Max Verstappen,2022,15,Dutch Grand Prix,310,1,10,1088
1907,10,GAS,Pierre Gasly,2022,15,Dutch Grand Prix,18,14,0,1088
1908,16,LEC,Charles Leclerc,2022,16,Italian Grand Prix,219,2,3,1089
1909,55,SAI,Carlos Sainz,2022,16,Italian Grand Prix,187,5,1,1089
1910,44,HAM,Lewis Hamilton,2022,16,Italian Grand Prix,168,6,0,1089
1911,63,RUS,George Russell,2022,16,Italian Grand Prix,203,4,0,1089
1912,20,MAG,Kevin Magnussen,2022,16,Italian Grand Prix,22,12,0,1089
1913,77,BOT,Valtteri Bottas,2022,16,Italian Grand Prix,46,10,0,1089
1914,31,OCO,Esteban Ocon,2022,16,Italian Grand Prix,66,8,0,1089
1915,22,TSU,Yuki Tsunoda,2022,16,Italian Grand Prix,11,16,0,1089
1916,14,ALO,Fernando Alonso,2022,16,Italian Grand Prix,59,9,0,1089
1917,18,STR,Lance Stroll,2022,16,Italian Grand Prix,5,18,0,1089
1918,23,ALB,Alexander Albon,2022,16,Italian Grand Prix,4,19,0,1089
1919,4,NOR,Lando Norris,2022,16,Italian Grand Prix,88,7,0,1089
1920,27,HUL,Nico Hülkenberg,2022,16,Italian Grand Prix,0,22,0,1089
1921,11,PER,Sergio Pérez,2022,16,Italian Grand Prix,210,3,1,1089
1922,33,VER,Max Verstappen,2022,16,Italian Grand Prix,335,1,11,1089
1923,10,GAS,Pierre Gasly,2022,16,Italian Grand Prix,22,11,0,1089
1924,45,DEV,Nyck de Vries,2022,16,Italian Grand Prix,2,20,0,1089
1925,16,LEC,Charles Leclerc,2022,17,Singapore Grand Prix,237,2,3,1091
1926,55,SAI,Carlos Sainz,2022,17,Singapore Grand Prix,202,5,1,1091
1927,44,HAM,Lewis Hamilton,2022,17,Singapore Grand Prix,170,6,0,1091
1928,63,RUS,George Russell,2022,17,Singapore Grand Prix,203,4,0,1091
1929,20,MAG,Kevin Magnussen,2022,17,Singapore Grand Prix,22,14,0,1091
1930,77,BOT,Valtteri Bottas,2022,17,Singapore Grand Prix,46,10,0,1091
1931,31,OCO,Esteban Ocon,2022,17,Singapore Grand Prix,66,8,0,1091
1932,22,TSU,Yuki Tsunoda,2022,17,Singapore Grand Prix,11,17,0,1091
1933,14,ALO,Fernando Alonso,2022,17,Singapore Grand Prix,59,9,0,1091
1934,18,STR,Lance Stroll,2022,17,Singapore Grand Prix,13,15,0,1091
1935,23,ALB,Alexander Albon,2022,17,Singapore Grand Prix,4,19,0,1091
1936,4,NOR,Lando Norris,2022,17,Singapore Grand Prix,100,7,0,1091
1937,27,HUL,Nico Hülkenberg,2022,17,Singapore Grand Prix,0,22,0,1091
1938,11,PER,Sergio Pérez,2022,17,Singapore Grand Prix,235,3,2,1091
1939,33,VER,Max Verstappen,2022,17,Singapore Grand Prix,341,1,11,1091
1940,10,GAS,Pierre Gasly,2022,17,Singapore Grand Prix,23,13,0,1091
1941,45,DEV,Nyck de Vries,2022,17,Singapore Grand Prix,2,20,0,1091
1942,45,DEV,Nyck de Vries,2022,18,Japanese Grand Prix,2,21,0,1092
1943,10,GAS,Pierre Gasly,2022,18,Japanese Grand Prix,23,13,0,1092
1944,33,VER,Max Verstappen,2022,18,Japanese Grand Prix,366,1,12,1092
1945,11,PER,Sergio Pérez,2022,18,Japanese Grand Prix,253,2,2,1092
1946,27,HUL,Nico Hülkenberg,2022,18,Japanese Grand Prix,0,22,0,1092
1947,4,NOR,Lando Norris,2022,18,Japanese Grand Prix,101,7,0,1092
1948,23,ALB,Alexander Albon,2022,18,Japanese Grand Prix,4,19,0,1092
1949,55,SAI,Carlos Sainz,2022,18,Japanese Grand Prix,202,5,1,1092
1950,44,HAM,Lewis Hamilton,2022,18,Japanese Grand Prix,180,6,0,1092
1951,63,RUS,George Russell,2022,18,Japanese Grand Prix,207,4,0,1092
1952,20,MAG,Kevin Magnussen,2022,18,Japanese Grand Prix,22,14,0,1092
1953,77,BOT,Valtteri Bottas,2022,18,Japanese Grand Prix,46,10,0,1092
1954,31,OCO,Esteban Ocon,2022,18,Japanese Grand Prix,78,8,0,1092
1955,22,TSU,Yuki Tsunoda,2022,18,Japanese Grand Prix,11,17,0,1092
1956,14,ALO,Fernando Alonso,2022,18,Japanese Grand Prix,65,9,0,1092
1957,18,STR,Lance Stroll,2022,18,Japanese Grand Prix,13,15,0,1092
1958,16,LEC,Charles Leclerc,2022,18,Japanese Grand Prix,252,3,3,1092
1959,45,DEV,Nyck de Vries,2022,19,United States Grand Prix,2,21,0,1093
1960,33,VER,Max Verstappen,2022,19,United States Grand Prix,391,1,13,1093
1961,11,PER,Sergio Pérez,2022,19,United States Grand Prix,265,3,2,1093
1962,23,ALB,Alexander Albon,2022,19,United States Grand Prix,4,19,0,1093
1963,14,ALO,Fernando Alonso,2022,19,United States Grand Prix,71,9,0,1093
1964,31,OCO,Esteban Ocon,2022,19,United States Grand Prix,78,8,0,1093
1965,77,BOT,Valtteri Bottas,2022,19,United States Grand Prix,46,10,0,1093
1966,63,RUS,George Russell,2022,19,United States Grand Prix,218,4,0,1093
1967,55,SAI,Carlos Sainz,2022,19,United States Grand Prix,202,5,1,1093
1968,22,TSU,Yuki Tsunoda,2022,19,United States Grand Prix,12,17,0,1093
1969,18,STR,Lance Stroll,2022,19,United States Grand Prix,13,15,0,1093
1970,10,GAS,Pierre Gasly,2022,19,United States Grand Prix,23,14,0,1093
1971,44,HAM,Lewis Hamilton,2022,19,United States Grand Prix,198,6,0,1093
1972,20,MAG,Kevin Magnussen,2022,19,United States Grand Prix,24,13,0,1093
1973,27,HUL,Nico Hülkenberg,2022,19,United States Grand Prix,0,22,0,1093
