constructorResultsId,constructorId,GP_year,GrandPrix_name,Circuit_name,points,GP_Id
1085,Ferrari,1973,Austrian Grand Prix,Red Bull Ring,0,616
1086,Ferrari,1973,Italian Grand Prix,Autodromo Nazionale di Monza,0,617
1087,McLaren,1973,Italian Grand Prix,Autodromo Nazionale di Monza,4,617
1088,McLaren,1972,Monaco Grand Prix,Circuit de Monaco,2,623
1089,Ferrari,1972,Monaco Grand Prix,Circuit de Monaco,6,623
1090,McLaren,1972,Austrian Grand Prix,Red Bull Ring,6,628
1091,Ferrari,1972,Italian Grand Prix,Autodromo Nazionale di Monza,0,629
1092,McLaren,1972,Italian Grand Prix,Autodromo Nazionale di Monza,4,629
1093,McLaren,1971,Monaco Grand Prix,Circuit de Monaco,3,634
1094,Ferrari,1971,Monaco Grand Prix,Circuit de Monaco,4,634
1095,Ferrari,1971,Dutch Grand Prix,Circuit Park Zandvoort,9,635
1096,McLaren,1971,Austrian Grand Prix,Red Bull Ring,0,639
1097,McLaren,1971,Italian Grand Prix,Autodromo Nazionale di Monza,0,640
1098,Ferrari,1970,Belgian Grand Prix,Circuit de Spa-Francorchamps,3,646
1099,Ferrari,1970,Dutch Grand Prix,Circuit Park Zandvoort,4,647
1100,Red Bull,2009,Abu Dhabi Grand Prix,Yas Marina Circuit,18,17
1101,Williams,2009,Abu Dhabi Grand Prix,Yas Marina Circuit,0,17
1102,McLaren,2009,Abu Dhabi Grand Prix,Yas Marina Circuit,0,17
1103,Ferrari,2009,Abu Dhabi Grand Prix,Yas Marina Circuit,0,17
1104,Ferrari,1969,Dutch Grand Prix,Circuit Park Zandvoort,4,659
1105,Ferrari,1969,British Grand Prix,Silverstone Circuit,0,661
1106,Ferrari,1969,Italian Grand Prix,Autodromo Nazionale di Monza,1,663
1107,Ferrari,1969,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,0,666
1108,Ferrari,1968,Belgian Grand Prix,Circuit de Spa-Francorchamps,4,670
1109,Ferrari,1968,Dutch Grand Prix,Circuit Park Zandvoort,3,671
1110,Ferrari,1968,Italian Grand Prix,Autodromo Nazionale di Monza,4,675
1111,Ferrari,1967,Monaco Grand Prix,Circuit de Monaco,4,680
1112,Ferrari,1967,Dutch Grand Prix,Circuit Park Zandvoort,3,681
1113,Ferrari,1967,Belgian Grand Prix,Circuit de Spa-Francorchamps,4,682
1114,Ferrari,1967,British Grand Prix,Silverstone Circuit,4,684
1115,Ferrari,1967,Italian Grand Prix,Autodromo Nazionale di Monza,0,687
1116,Ferrari,1967,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,0,689
1117,Ferrari,1966,Dutch Grand Prix,Circuit Park Zandvoort,1,694
1118,Ferrari,1965,Belgian Grand Prix,Circuit de Spa-Francorchamps,0,701
1119,Ferrari,1965,Dutch Grand Prix,Circuit Park Zandvoort,0,704
1120,Ferrari,1965,Italian Grand Prix,Autodromo Nazionale di Monza,3,706
1121,Ferrari,1965,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,0,708
1122,Ferrari,1964,Monaco Grand Prix,Circuit de Monaco,0,709
1123,Ferrari,1964,Belgian Grand Prix,Circuit de Spa-Francorchamps,0,711
1124,Ferrari,1963,Belgian Grand Prix,Circuit de Spa-Francorchamps,0,720
1125,Ferrari,1963,Italian Grand Prix,Autodromo Nazionale di Monza,0,725
1126,Ferrari,1963,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,0,727
1127,Ferrari,1962,Dutch Grand Prix,Circuit Park Zandvoort,4,729
1128,Ferrari,1962,Belgian Grand Prix,Circuit de Spa-Francorchamps,4,731
1129,Aston Martin,1960,Dutch Grand Prix,Circuit Park Zandvoort,0,749
1130,Ferrari,1960,Dutch Grand Prix,Circuit Park Zandvoort,2,749
1131,Ferrari,1960,Monaco Grand Prix,Circuit de Monaco,4,747
1132,Aston Martin,1959,Italian Grand Prix,Autodromo Nazionale di Monza,0,763
1133,Aston Martin,1959,Dutch Grand Prix,Circuit Park Zandvoort,0,758
1134,Ferrari,1959,Dutch Grand Prix,Circuit Park Zandvoort,2,758
1135,Ferrari,1959,Monaco Grand Prix,Circuit de Monaco,6,756
1136,Ferrari,1958,Italian Grand Prix,Autodromo Nazionale di Monza,6,774
1137,Ferrari,1958,British Grand Prix,Silverstone Circuit,8,771
1138,Ferrari,1958,Belgian Grand Prix,Circuit de Spa-Francorchamps,6,769
1139,Ferrari,1958,Dutch Grand Prix,Circuit Park Zandvoort,2,767
1140,Ferrari,1958,Monaco Grand Prix,Circuit de Monaco,6,766
1141,Ferrari,1966,Italian Grand Prix,Autodromo Nazionale di Monza,9,696
1142,Ferrari,1966,Belgian Grand Prix,Circuit de Spa-Francorchamps,9,691
1143,Ferrari,1966,Monaco Grand Prix,Circuit de Monaco,6,690
1144,Ferrari,1965,British Grand Prix,Silverstone Circuit,4,703
1145,Ferrari,1965,Monaco Grand Prix,Circuit de Monaco,6,700
1146,Ferrari,1964,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,6,718
1147,Ferrari,1964,Italian Grand Prix,Autodromo Nazionale di Monza,9,716
1148,Ferrari,1964,Dutch Grand Prix,Circuit Park Zandvoort,6,710
1149,Ferrari,1963,British Grand Prix,Silverstone Circuit,6,723
1150,Ferrari,1963,Dutch Grand Prix,Circuit Park Zandvoort,4,721
1151,Ferrari,1963,Monaco Grand Prix,Circuit de Monaco,3,719
1152,Ferrari,1962,Italian Grand Prix,Autodromo Nazionale di Monza,3,735
1153,Ferrari,1962,Monaco Grand Prix,Circuit de Monaco,6,730
1154,Ferrari,1961,Italian Grand Prix,Autodromo Nazionale di Monza,9,744
1155,Ferrari,1961,Belgian Grand Prix,Circuit de Spa-Francorchamps,9,740
1156,Ferrari,1961,Dutch Grand Prix,Circuit Park Zandvoort,9,739
1157,Ferrari,1961,Monaco Grand Prix,Circuit de Monaco,6,738
1158,Ferrari,1959,Italian Grand Prix,Autodromo Nazionale di Monza,6,763
1159,Ferrari,1960,Italian Grand Prix,Autodromo Nazionale di Monza,8,754
1160,Aston Martin,1960,British Grand Prix,Silverstone Circuit,0,752
1161,Ferrari,1960,British Grand Prix,Silverstone Circuit,1,752
1162,Ferrari,1960,Belgian Grand Prix,Circuit de Spa-Francorchamps,3,750
1163,Ferrari,1968,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,0,678
1164,Ferrari,1969,Monaco Grand Prix,Circuit de Monaco,0,658
1165,Ferrari,1970,Austrian Grand Prix,Red Bull Ring,15,651
1166,Ferrari,1970,Italian Grand Prix,Autodromo Nazionale di Monza,9,652
1167,Ferrari,1970,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,9,655
1168,Ferrari,1970,Monaco Grand Prix,Circuit de Monaco,0,645
1169,McLaren,1971,Dutch Grand Prix,Circuit Park Zandvoort,0,635
1170,McLaren,1971,British Grand Prix,Silverstone Circuit,0,637
1171,Ferrari,1971,British Grand Prix,Silverstone Circuit,0,637
1172,Ferrari,1971,Austrian Grand Prix,Red Bull Ring,0,639
1173,Ferrari,1971,Italian Grand Prix,Autodromo Nazionale di Monza,0,640
1174,Ferrari,1972,Austrian Grand Prix,Red Bull Ring,0,628
1175,McLaren,1973,British Grand Prix,Silverstone Circuit,9,613
1176,Williams,1975,Monaco Grand Prix,Circuit de Monaco,0,580
1177,Ferrari,1975,Dutch Grand Prix,Circuit Park Zandvoort,6,583
1178,McLaren,1975,British Grand Prix,Silverstone Circuit,9,585
1179,McLaren,1975,Italian Grand Prix,Autodromo Nazionale di Monza,6,588
1180,Ferrari,1975,Italian Grand Prix,Autodromo Nazionale di Monza,9,588
1181,Williams,1975,British Grand Prix,Silverstone Circuit,0,585
1182,McLaren,1976,Italian Grand Prix,Autodromo Nazionale di Monza,0,572
1183,Williams,1978,Austrian Grand Prix,Red Bull Ring,0,538
1184,McLaren,1979,Dutch Grand Prix,Circuit Park Zandvoort,0,523
1185,McLaren,1979,Italian Grand Prix,Autodromo Nazionale di Monza,0,524
1186,Ferrari,2010,Bahrain Grand Prix,Bahrain International Circuit,43,337
1187,McLaren,2010,Bahrain Grand Prix,Bahrain International Circuit,21,337
1188,Red Bull,2010,Bahrain Grand Prix,Bahrain International Circuit,16,337
1189,Mercedes,2010,Bahrain Grand Prix,Bahrain International Circuit,18,337
1190,Williams,2010,Bahrain Grand Prix,Bahrain International Circuit,1,337
1191,McLaren,2010,Australian Grand Prix,Albert Park Grand Prix Circuit,33,338
1192,Ferrari,2010,Australian Grand Prix,Albert Park Grand Prix Circuit,27,338
1193,Mercedes,2010,Australian Grand Prix,Albert Park Grand Prix Circuit,11,338
1194,Williams,2010,Australian Grand Prix,Albert Park Grand Prix Circuit,4,338
1195,Red Bull,2010,Australian Grand Prix,Albert Park Grand Prix Circuit,2,338
1196,Red Bull,2010,Spanish Grand Prix,Circuit de Barcelona-Catalunya,40,341
1197,Ferrari,2010,Spanish Grand Prix,Circuit de Barcelona-Catalunya,26,341
1198,Mercedes,2010,Spanish Grand Prix,Circuit de Barcelona-Catalunya,12,341
1199,McLaren,2010,Spanish Grand Prix,Circuit de Barcelona-Catalunya,10,341
1200,Williams,2010,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,341
1201,Red Bull,2010,Monaco Grand Prix,Circuit de Monaco,43,342
1202,Ferrari,2010,Monaco Grand Prix,Circuit de Monaco,20,342
1203,McLaren,2010,Monaco Grand Prix,Circuit de Monaco,10,342
1204,Mercedes,2010,Monaco Grand Prix,Circuit de Monaco,6,342
1205,Williams,2010,Monaco Grand Prix,Circuit de Monaco,0,342
1206,McLaren,2010,Canadian Grand Prix,Circuit Gilles Villeneuve,43,344
1207,Ferrari,2010,Canadian Grand Prix,Circuit Gilles Villeneuve,15,344
1208,Red Bull,2010,Canadian Grand Prix,Circuit Gilles Villeneuve,22,344
1209,Mercedes,2010,Canadian Grand Prix,Circuit Gilles Villeneuve,8,344
1210,Williams,2010,Canadian Grand Prix,Circuit Gilles Villeneuve,0,344
1211,Red Bull,2010,British Grand Prix,Silverstone Circuit,31,346
1212,McLaren,2010,British Grand Prix,Silverstone Circuit,30,346
1213,Mercedes,2010,British Grand Prix,Silverstone Circuit,17,346
1214,Williams,2010,British Grand Prix,Silverstone Circuit,11,346
1215,Ferrari,2010,British Grand Prix,Silverstone Circuit,0,346
1216,Red Bull,2010,Hungarian Grand Prix,Hungaroring,40,348
1217,Ferrari,2010,Hungarian Grand Prix,Hungaroring,30,348
1218,Williams,2010,Hungarian Grand Prix,Hungaroring,9,348
1219,McLaren,2010,Hungarian Grand Prix,Hungaroring,4,348
1220,Mercedes,2010,Hungarian Grand Prix,Hungaroring,0,348
1221,McLaren,2010,Belgian Grand Prix,Circuit de Spa-Francorchamps,25,349
1222,Red Bull,2010,Belgian Grand Prix,Circuit de Spa-Francorchamps,18,349
1223,Ferrari,2010,Belgian Grand Prix,Circuit de Spa-Francorchamps,12,349
1224,Mercedes,2010,Belgian Grand Prix,Circuit de Spa-Francorchamps,14,349
1225,Williams,2010,Belgian Grand Prix,Circuit de Spa-Francorchamps,0,349
1226,Ferrari,2010,Italian Grand Prix,Autodromo Nazionale di Monza,40,350
1227,McLaren,2010,Italian Grand Prix,Autodromo Nazionale di Monza,18,350
1228,Red Bull,2010,Italian Grand Prix,Autodromo Nazionale di Monza,20,350
1229,Mercedes,2010,Italian Grand Prix,Autodromo Nazionale di Monza,12,350
1230,Williams,2010,Italian Grand Prix,Autodromo Nazionale di Monza,7,350
1231,Ferrari,2010,Singapore Grand Prix,Marina Bay Street Circuit,29,351
1232,Red Bull,2010,Singapore Grand Prix,Marina Bay Street Circuit,33,351
1233,McLaren,2010,Singapore Grand Prix,Marina Bay Street Circuit,12,351
1234,Mercedes,2010,Singapore Grand Prix,Marina Bay Street Circuit,10,351
1235,Williams,2010,Singapore Grand Prix,Marina Bay Street Circuit,9,351
1236,Red Bull,2010,Japanese Grand Prix,Suzuka Circuit,43,352
1237,Ferrari,2010,Japanese Grand Prix,Suzuka Circuit,15,352
1238,McLaren,2010,Japanese Grand Prix,Suzuka Circuit,22,352
1239,Mercedes,2010,Japanese Grand Prix,Suzuka Circuit,8,352
1240,Williams,2010,Japanese Grand Prix,Suzuka Circuit,2,352
1241,Red Bull,2010,São Paulo Grand Prix,Autódromo José Carlos Pace,43,354
1242,Ferrari,2010,São Paulo Grand Prix,Autódromo José Carlos Pace,15,354
1243,McLaren,2010,São Paulo Grand Prix,Autódromo José Carlos Pace,22,354
1244,Mercedes,2010,São Paulo Grand Prix,Autódromo José Carlos Pace,14,354
1245,Williams,2010,São Paulo Grand Prix,Autódromo José Carlos Pace,4,354
1246,Red Bull,2010,Abu Dhabi Grand Prix,Yas Marina Circuit,29,355
1247,McLaren,2010,Abu Dhabi Grand Prix,Yas Marina Circuit,33,355
1248,Mercedes,2010,Abu Dhabi Grand Prix,Yas Marina Circuit,12,355
1249,Ferrari,2010,Abu Dhabi Grand Prix,Yas Marina Circuit,7,355
1250,Williams,2010,Abu Dhabi Grand Prix,Yas Marina Circuit,0,355
1251,Red Bull,2011,Australian Grand Prix,Albert Park Grand Prix Circuit,35,841
1252,McLaren,2011,Australian Grand Prix,Albert Park Grand Prix Circuit,26,841
1253,Ferrari,2011,Australian Grand Prix,Albert Park Grand Prix Circuit,18,841
1254,Williams,2011,Australian Grand Prix,Albert Park Grand Prix Circuit,0,841
1255,Mercedes,2011,Australian Grand Prix,Albert Park Grand Prix Circuit,0,841
1256,Red Bull,2011,Spanish Grand Prix,Circuit de Barcelona-Catalunya,37,845
1257,McLaren,2011,Spanish Grand Prix,Circuit de Barcelona-Catalunya,33,845
1258,Ferrari,2011,Spanish Grand Prix,Circuit de Barcelona-Catalunya,10,845
1259,Mercedes,2011,Spanish Grand Prix,Circuit de Barcelona-Catalunya,14,845
1260,Williams,2011,Spanish Grand Prix,Circuit de Barcelona-Catalunya,0,845
1261,Red Bull,2011,Monaco Grand Prix,Circuit de Monaco,37,846
1262,Ferrari,2011,Monaco Grand Prix,Circuit de Monaco,18,846
1263,McLaren,2011,Monaco Grand Prix,Circuit de Monaco,23,846
1264,Williams,2011,Monaco Grand Prix,Circuit de Monaco,2,846
1265,Mercedes,2011,Monaco Grand Prix,Circuit de Monaco,0,846
1266,McLaren,2011,Canadian Grand Prix,Circuit Gilles Villeneuve,25,847
1267,Red Bull,2011,Canadian Grand Prix,Circuit Gilles Villeneuve,33,847
1268,Mercedes,2011,Canadian Grand Prix,Circuit Gilles Villeneuve,12,847
1269,Ferrari,2011,Canadian Grand Prix,Circuit Gilles Villeneuve,8,847
1270,Williams,2011,Canadian Grand Prix,Circuit Gilles Villeneuve,2,847
1271,Ferrari,2011,British Grand Prix,Silverstone Circuit,35,849
1272,Red Bull,2011,British Grand Prix,Silverstone Circuit,33,849
1273,McLaren,2011,British Grand Prix,Silverstone Circuit,12,849
1274,Mercedes,2011,British Grand Prix,Silverstone Circuit,10,849
1275,Williams,2011,British Grand Prix,Silverstone Circuit,0,849
1276,McLaren,2011,Hungarian Grand Prix,Hungaroring,37,851
1277,Red Bull,2011,Hungarian Grand Prix,Hungaroring,28,851
1278,Ferrari,2011,Hungarian Grand Prix,Hungaroring,23,851
1279,Mercedes,2011,Hungarian Grand Prix,Hungaroring,2,851
1280,Williams,2011,Hungarian Grand Prix,Hungaroring,0,851
1281,Red Bull,2011,Belgian Grand Prix,Circuit de Spa-Francorchamps,43,852
1282,McLaren,2011,Belgian Grand Prix,Circuit de Spa-Francorchamps,15,852
1283,Ferrari,2011,Belgian Grand Prix,Circuit de Spa-Francorchamps,16,852
1284,Mercedes,2011,Belgian Grand Prix,Circuit de Spa-Francorchamps,18,852
1285,Williams,2011,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,852
1286,Red Bull,2011,Italian Grand Prix,Autodromo Nazionale di Monza,25,853
1287,McLaren,2011,Italian Grand Prix,Autodromo Nazionale di Monza,30,853
1288,Ferrari,2011,Italian Grand Prix,Autodromo Nazionale di Monza,23,853
1289,Mercedes,2011,Italian Grand Prix,Autodromo Nazionale di Monza,10,853
1290,Williams,2011,Italian Grand Prix,Autodromo Nazionale di Monza,0,853
1291,Red Bull,2011,Singapore Grand Prix,Marina Bay Street Circuit,40,854
1292,McLaren,2011,Singapore Grand Prix,Marina Bay Street Circuit,28,854
1293,Ferrari,2011,Singapore Grand Prix,Marina Bay Street Circuit,14,854
1294,Mercedes,2011,Singapore Grand Prix,Marina Bay Street Circuit,6,854
1295,Williams,2011,Singapore Grand Prix,Marina Bay Street Circuit,0,854
1296,McLaren,2011,Japanese Grand Prix,Suzuka Circuit,35,855
1297,Ferrari,2011,Japanese Grand Prix,Suzuka Circuit,24,855
1298,Red Bull,2011,Japanese Grand Prix,Suzuka Circuit,27,855
1299,Mercedes,2011,Japanese Grand Prix,Suzuka Circuit,9,855
1300,Williams,2011,Japanese Grand Prix,Suzuka Circuit,0,855
1301,McLaren,2011,Abu Dhabi Grand Prix,Yas Marina Circuit,40,858
1302,Ferrari,2011,Abu Dhabi Grand Prix,Yas Marina Circuit,28,858
1303,Red Bull,2011,Abu Dhabi Grand Prix,Yas Marina Circuit,12,858
1304,Mercedes,2011,Abu Dhabi Grand Prix,Yas Marina Circuit,14,858
1305,Williams,2011,Abu Dhabi Grand Prix,Yas Marina Circuit,0,858
1306,Red Bull,2011,São Paulo Grand Prix,Autódromo José Carlos Pace,43,859
1307,McLaren,2011,São Paulo Grand Prix,Autódromo José Carlos Pace,15,859
1308,Ferrari,2011,São Paulo Grand Prix,Autódromo José Carlos Pace,22,859
1309,Mercedes,2011,São Paulo Grand Prix,Autódromo José Carlos Pace,6,859
1310,Williams,2011,São Paulo Grand Prix,Autódromo José Carlos Pace,0,859
1311,McLaren,2012,Australian Grand Prix,Albert Park Grand Prix Circuit,40,860
1312,Red Bull,2012,Australian Grand Prix,Albert Park Grand Prix Circuit,30,860
1313,Ferrari,2012,Australian Grand Prix,Albert Park Grand Prix Circuit,10,860
1314,Mercedes,2012,Australian Grand Prix,Albert Park Grand Prix Circuit,0,860
1315,Williams,2012,Australian Grand Prix,Albert Park Grand Prix Circuit,0,860
1316,Red Bull,2012,Bahrain Grand Prix,Bahrain International Circuit,37,863
1317,Mercedes,2012,Bahrain Grand Prix,Bahrain International Circuit,11,863
1318,Ferrari,2012,Bahrain Grand Prix,Bahrain International Circuit,8,863
1319,McLaren,2012,Bahrain Grand Prix,Bahrain International Circuit,4,863
1320,Williams,2012,Bahrain Grand Prix,Bahrain International Circuit,0,863
1321,Williams,2012,Spanish Grand Prix,Circuit de Barcelona-Catalunya,25,864
1322,Ferrari,2012,Spanish Grand Prix,Circuit de Barcelona-Catalunya,18,864
1323,Red Bull,2012,Spanish Grand Prix,Circuit de Barcelona-Catalunya,8,864
1324,Mercedes,2012,Spanish Grand Prix,Circuit de Barcelona-Catalunya,6,864
1325,McLaren,2012,Spanish Grand Prix,Circuit de Barcelona-Catalunya,6,864
1326,Red Bull,2012,Monaco Grand Prix,Circuit de Monaco,37,865
1327,Mercedes,2012,Monaco Grand Prix,Circuit de Monaco,18,865
1328,Ferrari,2012,Monaco Grand Prix,Circuit de Monaco,23,865
1329,McLaren,2012,Monaco Grand Prix,Circuit de Monaco,10,865
1330,Williams,2012,Monaco Grand Prix,Circuit de Monaco,1,865
1331,McLaren,2012,Canadian Grand Prix,Circuit Gilles Villeneuve,25,866
1332,Red Bull,2012,Canadian Grand Prix,Circuit Gilles Villeneuve,18,866
1333,Ferrari,2012,Canadian Grand Prix,Circuit Gilles Villeneuve,11,866
1334,Mercedes,2012,Canadian Grand Prix,Circuit Gilles Villeneuve,8,866
1335,Williams,2012,Canadian Grand Prix,Circuit Gilles Villeneuve,0,866
1336,Red Bull,2012,British Grand Prix,Silverstone Circuit,40,868
1337,Ferrari,2012,British Grand Prix,Silverstone Circuit,30,868
1338,Mercedes,2012,British Grand Prix,Silverstone Circuit,6,868
1339,McLaren,2012,British Grand Prix,Silverstone Circuit,5,868
1340,Williams,2012,British Grand Prix,Silverstone Circuit,2,868
1341,McLaren,2012,Hungarian Grand Prix,Hungaroring,33,870
1342,Red Bull,2012,Hungarian Grand Prix,Hungaroring,16,870
1343,Ferrari,2012,Hungarian Grand Prix,Hungaroring,12,870
1344,Williams,2012,Hungarian Grand Prix,Hungaroring,6,870
1345,Mercedes,2012,Hungarian Grand Prix,Hungaroring,1,870
1346,McLaren,2012,Belgian Grand Prix,Circuit de Spa-Francorchamps,25,871
1347,Red Bull,2012,Belgian Grand Prix,Circuit de Spa-Francorchamps,26,871
1348,Ferrari,2012,Belgian Grand Prix,Circuit de Spa-Francorchamps,10,871
1349,Mercedes,2012,Belgian Grand Prix,Circuit de Spa-Francorchamps,6,871
1350,Williams,2012,Belgian Grand Prix,Circuit de Spa-Francorchamps,0,871
1351,McLaren,2012,Italian Grand Prix,Autodromo Nazionale di Monza,25,872
1352,Ferrari,2012,Italian Grand Prix,Autodromo Nazionale di Monza,27,872
1353,Mercedes,2012,Italian Grand Prix,Autodromo Nazionale di Monza,14,872
1354,Williams,2012,Italian Grand Prix,Autodromo Nazionale di Monza,1,872
1355,Red Bull,2012,Italian Grand Prix,Autodromo Nazionale di Monza,0,872
1356,Red Bull,2012,Singapore Grand Prix,Marina Bay Street Circuit,25,873
1357,McLaren,2012,Singapore Grand Prix,Marina Bay Street Circuit,18,873
1358,Ferrari,2012,Singapore Grand Prix,Marina Bay Street Circuit,19,873
1359,Mercedes,2012,Singapore Grand Prix,Marina Bay Street Circuit,10,873
1360,Red Bull,2012,Japanese Grand Prix,Suzuka Circuit,27,874
1361,Williams,2012,Singapore Grand Prix,Marina Bay Street Circuit,0,873
1362,Ferrari,2012,Japanese Grand Prix,Suzuka Circuit,18,874
1363,McLaren,2012,Japanese Grand Prix,Suzuka Circuit,22,874
1364,Williams,2012,Japanese Grand Prix,Suzuka Circuit,4,874
1365,Mercedes,2012,Japanese Grand Prix,Suzuka Circuit,0,874
1366,Ferrari,2012,Abu Dhabi Grand Prix,Yas Marina Circuit,24,877
1367,Red Bull,2012,Abu Dhabi Grand Prix,Yas Marina Circuit,15,877
1368,McLaren,2012,Abu Dhabi Grand Prix,Yas Marina Circuit,12,877
1369,Williams,2012,Abu Dhabi Grand Prix,Yas Marina Circuit,14,877
1370,Mercedes,2012,Abu Dhabi Grand Prix,Yas Marina Circuit,0,877
1371,McLaren,2012,United States Grand Prix,Circuit of the Americas,35,878
1372,Red Bull,2012,United States Grand Prix,Circuit of the Americas,18,878
1373,Ferrari,2012,United States Grand Prix,Circuit of the Americas,27,878
1374,Williams,2012,United States Grand Prix,Circuit of the Americas,3,878
1375,Mercedes,2012,United States Grand Prix,Circuit of the Americas,0,878
1376,McLaren,2012,São Paulo Grand Prix,Autódromo José Carlos Pace,25,879
1377,Ferrari,2012,São Paulo Grand Prix,Autódromo José Carlos Pace,33,879
1378,Red Bull,2012,São Paulo Grand Prix,Autódromo José Carlos Pace,20,879
1379,Mercedes,2012,São Paulo Grand Prix,Autódromo José Carlos Pace,6,879
1380,Williams,2012,São Paulo Grand Prix,Autódromo José Carlos Pace,0,879
1381,Ferrari,2013,Australian Grand Prix,Albert Park Grand Prix Circuit,30,880
1382,Red Bull,2013,Australian Grand Prix,Albert Park Grand Prix Circuit,23,880
1383,Mercedes,2013,Australian Grand Prix,Albert Park Grand Prix Circuit,10,880
1384,McLaren,2013,Australian Grand Prix,Albert Park Grand Prix Circuit,2,880
1385,Williams,2013,Australian Grand Prix,Albert Park Grand Prix Circuit,0,880
1386,Red Bull,2013,Bahrain Grand Prix,Bahrain International Circuit,31,883
1387,Mercedes,2013,Bahrain Grand Prix,Bahrain International Circuit,12,883
1388,McLaren,2013,Bahrain Grand Prix,Bahrain International Circuit,9,883
1389,Ferrari,2013,Bahrain Grand Prix,Bahrain International Circuit,4,883
1390,Williams,2013,Bahrain Grand Prix,Bahrain International Circuit,0,883
1391,Ferrari,2013,Spanish Grand Prix,Circuit de Barcelona-Catalunya,40,884
1392,Red Bull,2013,Spanish Grand Prix,Circuit de Barcelona-Catalunya,22,884
1393,Mercedes,2013,Spanish Grand Prix,Circuit de Barcelona-Catalunya,8,884
1394,McLaren,2013,Spanish Grand Prix,Circuit de Barcelona-Catalunya,6,884
1395,Williams,2013,Spanish Grand Prix,Circuit de Barcelona-Catalunya,0,884
1396,Mercedes,2013,Monaco Grand Prix,Circuit de Monaco,37,885
1397,Red Bull,2013,Monaco Grand Prix,Circuit de Monaco,33,885
1398,McLaren,2013,Monaco Grand Prix,Circuit de Monaco,8,885
1399,Ferrari,2013,Monaco Grand Prix,Circuit de Monaco,6,885
1400,Williams,2013,Monaco Grand Prix,Circuit de Monaco,0,885
1401,Red Bull,2013,Canadian Grand Prix,Circuit Gilles Villeneuve,37,886
1402,Ferrari,2013,Canadian Grand Prix,Circuit Gilles Villeneuve,22,886
1403,Mercedes,2013,Canadian Grand Prix,Circuit Gilles Villeneuve,25,886
1404,McLaren,2013,Canadian Grand Prix,Circuit Gilles Villeneuve,0,886
1405,Williams,2013,Canadian Grand Prix,Circuit Gilles Villeneuve,0,886
1406,Mercedes,2013,British Grand Prix,Silverstone Circuit,37,887
1407,Red Bull,2013,British Grand Prix,Silverstone Circuit,18,887
1408,Ferrari,2013,British Grand Prix,Silverstone Circuit,23,887
1409,Williams,2013,British Grand Prix,Silverstone Circuit,0,887
1410,McLaren,2013,British Grand Prix,Silverstone Circuit,0,887
1411,Mercedes,2013,Hungarian Grand Prix,Hungaroring,25,890
1412,Red Bull,2013,Hungarian Grand Prix,Hungaroring,27,890
1413,Ferrari,2013,Hungarian Grand Prix,Hungaroring,14,890
1414,McLaren,2013,Hungarian Grand Prix,Hungaroring,8,890
1415,Williams,2013,Hungarian Grand Prix,Hungaroring,1,890
1416,Red Bull,2013,Belgian Grand Prix,Circuit de Spa-Francorchamps,35,891
1417,Ferrari,2013,Belgian Grand Prix,Circuit de Spa-Francorchamps,24,891
1418,Mercedes,2013,Belgian Grand Prix,Circuit de Spa-Francorchamps,27,891
1419,McLaren,2013,Belgian Grand Prix,Circuit de Spa-Francorchamps,8,891
1420,Williams,2013,Belgian Grand Prix,Circuit de Spa-Francorchamps,0,891
1421,Red Bull,2013,Italian Grand Prix,Autodromo Nazionale di Monza,40,892
1422,Ferrari,2013,Italian Grand Prix,Autodromo Nazionale di Monza,30,892
1423,Mercedes,2013,Italian Grand Prix,Autodromo Nazionale di Monza,10,892
1424,McLaren,2013,Italian Grand Prix,Autodromo Nazionale di Monza,1,892
1425,Williams,2013,Italian Grand Prix,Autodromo Nazionale di Monza,0,892
1426,Red Bull,2013,Singapore Grand Prix,Marina Bay Street Circuit,25,893
1427,Ferrari,2013,Singapore Grand Prix,Marina Bay Street Circuit,26,893
1428,Mercedes,2013,Singapore Grand Prix,Marina Bay Street Circuit,22,893
1429,McLaren,2013,Singapore Grand Prix,Marina Bay Street Circuit,10,893
1430,Williams,2013,Singapore Grand Prix,Marina Bay Street Circuit,0,893
1431,Red Bull,2013,Japanese Grand Prix,Suzuka Circuit,43,895
1432,Ferrari,2013,Japanese Grand Prix,Suzuka Circuit,13,895
1433,Mercedes,2013,Japanese Grand Prix,Suzuka Circuit,4,895
1434,McLaren,2013,Japanese Grand Prix,Suzuka Circuit,2,895
1435,Williams,2013,Japanese Grand Prix,Suzuka Circuit,0,895
1436,Red Bull,2013,Abu Dhabi Grand Prix,Yas Marina Circuit,43,897
1437,Mercedes,2013,Abu Dhabi Grand Prix,Yas Marina Circuit,21,897
1438,Ferrari,2013,Abu Dhabi Grand Prix,Yas Marina Circuit,14,897
1439,McLaren,2013,Abu Dhabi Grand Prix,Yas Marina Circuit,2,897
1440,Williams,2013,Abu Dhabi Grand Prix,Yas Marina Circuit,0,897
