constructorStandingsId,Constructor_name,GP_year,Round,GrandPrix_name,points,position,wins,GP_Id
2148,AlphaTauri,2021,2,Qatar Grand Prix,112,6,0,1051
2149,Ferrari,2021,2,Qatar Grand Prix,297.5,3,0,1051
2150,McLaren,2021,2,Qatar Grand Prix,258,4,1,1051
2151,Red Bull,2021,2,Qatar Grand Prix,541.5,2,10,1051
2152,Mercedes,2021,2,Qatar Grand Prix,546.5,1,8,1051
2153,Mercedes,2021,1,Bahrain Grand Prix,41,1,1,1052
2154,Red Bull,2021,1,Bahrain Grand Prix,28,2,0,1052
2155,McLaren,2021,1,Bahrain Grand Prix,18,3,0,1052
2156,Ferrari,2021,1,Bahrain Grand Prix,12,4,0,1052
2157,AlphaTauri,2021,1,Bahrain Grand Prix,2,5,0,1052
2158,Aston Martin,2021,1,Bahrain Grand Prix,1,6,0,1052
2159,Alfa Romeo,2021,1,Bahrain Grand Prix,0,7,0,1052
2160,Alpine F1 Team,2021,1,Bahrain Grand Prix,0,8,0,1052
2161,Williams,2021,1,Bahrain Grand Prix,0,9,0,1052
2162,Haas F1 Team,2021,1,Bahrain Grand Prix,0,10,0,1052
2163,Williams,2021,20,Emilia Romagna Grand Prix,0,9,0,1053
2164,Alfa Romeo,2021,20,Emilia Romagna Grand Prix,0,8,0,1053
2165,Haas F1 Team,2021,20,Emilia Romagna Grand Prix,0,10,0,1053
2166,Red Bull,2021,20,Emilia Romagna Grand Prix,53,2,1,1053
2167,McLaren,2021,20,Emilia Romagna Grand Prix,41,3,0,1053
2168,Alpine F1 Team,2021,20,Emilia Romagna Grand Prix,3,7,0,1053
2169,Aston Martin,2021,20,Emilia Romagna Grand Prix,5,6,0,1053
2170,AlphaTauri,2021,20,Emilia Romagna Grand Prix,8,5,0,1053
2171,Ferrari,2021,20,Emilia Romagna Grand Prix,34,4,0,1053
2172,Mercedes,2021,20,Emilia Romagna Grand Prix,60,1,1,1053
2173,Mercedes,2021,4,Spanish Grand Prix,141,1,3,1055
2174,Red Bull,2021,4,Spanish Grand Prix,112,2,1,1055
2175,McLaren,2021,4,Spanish Grand Prix,65,3,0,1055
2176,Ferrari,2021,4,Spanish Grand Prix,60,4,0,1055
2177,AlphaTauri,2021,4,Spanish Grand Prix,10,6,0,1055
2178,Aston Martin,2021,4,Spanish Grand Prix,5,7,0,1055
2179,Alfa Romeo,2021,4,Spanish Grand Prix,0,8,0,1055
2180,Alpine F1 Team,2021,4,Spanish Grand Prix,15,5,0,1055
2181,Williams,2021,4,Spanish Grand Prix,0,9,0,1055
2182,Haas F1 Team,2021,4,Spanish Grand Prix,0,10,0,1055
2183,Mercedes,2021,5,Monaco Grand Prix,148,2,3,1056
2184,Red Bull,2021,5,Monaco Grand Prix,149,1,2,1056
2185,McLaren,2021,5,Monaco Grand Prix,80,3,0,1056
2186,Ferrari,2021,5,Monaco Grand Prix,78,4,0,1056
2187,AlphaTauri,2021,5,Monaco Grand Prix,18,6,0,1056
2188,Aston Martin,2021,5,Monaco Grand Prix,19,5,0,1056
2189,Alfa Romeo,2021,5,Monaco Grand Prix,1,8,0,1056
2190,Alpine F1 Team,2021,5,Monaco Grand Prix,17,7,0,1056
2191,Williams,2021,5,Monaco Grand Prix,0,9,0,1056
2192,Haas F1 Team,2021,5,Monaco Grand Prix,0,10,0,1056
2193,Mercedes,2021,6,Azerbaijan Grand Prix,148,2,3,1057
2194,Red Bull,2021,6,Azerbaijan Grand Prix,174,1,3,1057
2195,McLaren,2021,6,Azerbaijan Grand Prix,92,4,0,1057
2196,Ferrari,2021,6,Azerbaijan Grand Prix,94,3,0,1057
2197,AlphaTauri,2021,6,Azerbaijan Grand Prix,39,5,0,1057
2198,Aston Martin,2021,6,Azerbaijan Grand Prix,37,6,0,1057
2199,Alfa Romeo,2021,6,Azerbaijan Grand Prix,2,8,0,1057
2200,Alpine F1 Team,2021,6,Azerbaijan Grand Prix,25,7,0,1057
2201,Williams,2021,6,Azerbaijan Grand Prix,0,10,0,1057
2202,Haas F1 Team,2021,6,Azerbaijan Grand Prix,0,9,0,1057
2203,Mercedes,2021,8,Austrian Grand Prix,212,2,3,1058
2204,Red Bull,2021,8,Austrian Grand Prix,252,1,5,1058
2205,McLaren,2021,8,Austrian Grand Prix,120,3,0,1058
2206,Ferrari,2021,8,Austrian Grand Prix,108,4,0,1058
2207,AlphaTauri,2021,8,Austrian Grand Prix,46,5,0,1058
2208,Aston Martin,2021,8,Austrian Grand Prix,44,6,0,1058
2209,Alfa Romeo,2021,8,Austrian Grand Prix,2,8,0,1058
2210,Alpine F1 Team,2021,8,Austrian Grand Prix,31,7,0,1058
2211,Williams,2021,8,Austrian Grand Prix,0,9,0,1058
2212,Haas F1 Team,2021,8,Austrian Grand Prix,0,10,0,1058
2213,Haas F1 Team,2021,9,Austrian Grand Prix,0,10,0,1060
2214,AlphaTauri,2021,9,Austrian Grand Prix,48,5,0,1060
2215,Ferrari,2021,9,Austrian Grand Prix,122,4,0,1060
2216,Williams,2021,9,Austrian Grand Prix,0,9,0,1060
2217,Alpine F1 Team,2021,9,Austrian Grand Prix,32,7,0,1060
2218,Alfa Romeo,2021,9,Austrian Grand Prix,2,8,0,1060
2219,Aston Martin,2021,9,Austrian Grand Prix,44,6,0,1060
2220,McLaren,2021,9,Austrian Grand Prix,141,3,0,1060
2221,Red Bull,2021,9,Austrian Grand Prix,286,1,6,1060
2222,Mercedes,2021,9,Austrian Grand Prix,242,2,3,1060
2223,Mercedes,2021,10,British Grand Prix,285,2,4,1061
2224,Red Bull,2021,10,British Grand Prix,289,1,6,1061
2225,McLaren,2021,10,British Grand Prix,163,3,0,1061
2226,Ferrari,2021,10,British Grand Prix,148,4,0,1061
2227,AlphaTauri,2021,10,British Grand Prix,49,5,0,1061
2228,Aston Martin,2021,10,British Grand Prix,48,6,0,1061
2229,Alfa Romeo,2021,10,British Grand Prix,2,8,0,1061
2230,Alpine F1 Team,2021,10,British Grand Prix,40,7,0,1061
2231,Williams,2021,10,British Grand Prix,0,9,0,1061
2232,Haas F1 Team,2021,10,British Grand Prix,0,10,0,1061
2233,Alpine F1 Team,2021,11,Hungarian Grand Prix,77,5,1,1062
2234,Alfa Romeo,2021,11,Hungarian Grand Prix,3,9,0,1062
2235,Aston Martin,2021,11,Hungarian Grand Prix,48,7,0,1062
2236,AlphaTauri,2021,11,Hungarian Grand Prix,68,6,0,1062
2237,McLaren,2021,11,Hungarian Grand Prix,163,4,0,1062
2238,Haas F1 Team,2021,11,Hungarian Grand Prix,0,10,0,1062
2239,Williams,2021,11,Hungarian Grand Prix,10,8,0,1062
2240,Ferrari,2021,11,Hungarian Grand Prix,163,3,0,1062
2241,Red Bull,2021,11,Hungarian Grand Prix,291,2,6,1062
2242,Mercedes,2021,11,Hungarian Grand Prix,303,1,4,1062
2243,Mercedes,2021,12,Belgian Grand Prix,310.5,1,4,1063
2244,Red Bull,2021,12,Belgian Grand Prix,303.5,2,7,1063
2245,McLaren,2021,12,Belgian Grand Prix,169,3,0,1063
2246,Ferrari,2021,12,Belgian Grand Prix,165.5,4,0,1063
2247,AlphaTauri,2021,12,Belgian Grand Prix,72,6,0,1063
2248,Aston Martin,2021,12,Belgian Grand Prix,53,7,0,1063
2249,Alfa Romeo,2021,12,Belgian Grand Prix,3,9,0,1063
2250,Alpine F1 Team,2021,12,Belgian Grand Prix,80,5,1,1063
2251,Williams,2021,12,Belgian Grand Prix,20,8,0,1063
2252,Haas F1 Team,2021,12,Belgian Grand Prix,0,10,0,1063
2253,Mercedes,2021,13,Dutch Grand Prix,344.5,1,4,1064
2254,Red Bull,2021,13,Dutch Grand Prix,332.5,2,8,1064
2255,McLaren,2021,13,Dutch Grand Prix,170,4,0,1064
2256,Ferrari,2021,13,Dutch Grand Prix,181.5,3,0,1064
2257,AlphaTauri,2021,13,Dutch Grand Prix,84,6,0,1064
2258,Aston Martin,2021,13,Dutch Grand Prix,53,7,0,1064
2259,Alfa Romeo,2021,13,Dutch Grand Prix,3,9,0,1064
2260,Alpine F1 Team,2021,13,Dutch Grand Prix,90,5,1,1064
2261,Williams,2021,13,Dutch Grand Prix,20,8,0,1064
2262,Haas F1 Team,2021,13,Dutch Grand Prix,0,10,0,1064
2263,Mercedes,2021,14,Italian Grand Prix,362.5,1,4,1065
2264,Red Bull,2021,14,Italian Grand Prix,344.5,2,8,1065
2265,McLaren,2021,14,Italian Grand Prix,215,3,1,1065
2266,Ferrari,2021,14,Italian Grand Prix,201.5,4,0,1065
2267,AlphaTauri,2021,14,Italian Grand Prix,84,6,0,1065
2268,Aston Martin,2021,14,Italian Grand Prix,59,7,0,1065
2269,Alfa Romeo,2021,14,Italian Grand Prix,3,9,0,1065
2270,Alpine F1 Team,2021,14,Italian Grand Prix,95,5,1,1065
2271,Williams,2021,14,Italian Grand Prix,22,8,0,1065
2272,Haas F1 Team,2021,14,Italian Grand Prix,0,10,0,1065
2273,Mercedes,2021,17,United States Grand Prix,460.5,1,6,1069
2274,Red Bull,2021,17,United States Grand Prix,437.5,2,9,1069
2275,McLaren,2021,17,United States Grand Prix,254,3,1,1069
2276,Ferrari,2021,17,United States Grand Prix,250.5,4,0,1069
2277,AlphaTauri,2021,17,United States Grand Prix,94,6,0,1069
2278,Aston Martin,2021,17,United States Grand Prix,62,7,0,1069
2279,Alfa Romeo,2021,17,United States Grand Prix,7,9,0,1069
2280,Alpine F1 Team,2021,17,United States Grand Prix,104,5,1,1069
2281,Williams,2021,17,United States Grand Prix,23,8,0,1069
2282,Haas F1 Team,2021,17,United States Grand Prix,0,10,0,1069
2283,Mercedes,2021,18,Mexico City Grand Prix,478.5,1,6,1070
2284,Red Bull,2021,18,Mexico City Grand Prix,477.5,2,10,1070
2285,McLaren,2021,18,Mexico City Grand Prix,255,4,1,1070
2286,Ferrari,2021,18,Mexico City Grand Prix,268.5,3,0,1070
2287,AlphaTauri,2021,18,Mexico City Grand Prix,106,6,0,1070
2288,Aston Martin,2021,18,Mexico City Grand Prix,68,7,0,1070
2289,Alfa Romeo,2021,18,Mexico City Grand Prix,11,9,0,1070
2290,Alpine F1 Team,2021,18,Mexico City Grand Prix,106,5,1,1070
2291,Williams,2021,18,Mexico City Grand Prix,23,8,0,1070
2292,Haas F1 Team,2021,18,Mexico City Grand Prix,0,10,0,1070
2293,Mercedes,2021,19,São Paulo Grand Prix,521.5,1,7,1071
2294,Red Bull,2021,19,São Paulo Grand Prix,510.5,2,10,1071
2295,McLaren,2021,19,São Paulo Grand Prix,256,4,1,1071
2296,Ferrari,2021,19,São Paulo Grand Prix,287.5,3,0,1071
2297,AlphaTauri,2021,19,São Paulo Grand Prix,112,6,0,1071
2298,Aston Martin,2021,19,São Paulo Grand Prix,68,7,0,1071
2299,Alfa Romeo,2021,19,São Paulo Grand Prix,11,9,0,1071
2300,Alpine F1 Team,2021,19,São Paulo Grand Prix,112,5,1,1071
2301,Williams,2021,19,São Paulo Grand Prix,23,8,0,1071
2302,Haas F1 Team,2021,19,São Paulo Grand Prix,0,10,0,1071
2303,Mercedes,2021,21,Saudi Arabian Grand Prix,587.5,1,9,1072
2304,Red Bull,2021,21,Saudi Arabian Grand Prix,559.5,2,10,1072
2305,McLaren,2021,21,Saudi Arabian Grand Prix,269,4,1,1072
2306,Ferrari,2021,21,Saudi Arabian Grand Prix,307.5,3,0,1072
2307,AlphaTauri,2021,21,Saudi Arabian Grand Prix,120,6,0,1072
2308,Aston Martin,2021,21,Saudi Arabian Grand Prix,77,7,0,1072
2309,Alfa Romeo,2021,21,Saudi Arabian Grand Prix,13,9,0,1072
2310,Alpine F1 Team,2021,21,Saudi Arabian Grand Prix,149,5,1,1072
2311,Williams,2021,21,Saudi Arabian Grand Prix,23,8,0,1072
2312,Haas F1 Team,2021,21,Saudi Arabian Grand Prix,0,10,0,1072
2313,Mercedes,2021,22,Abu Dhabi Grand Prix,613.5,1,9,1073
2314,Red Bull,2021,22,Abu Dhabi Grand Prix,585.5,2,11,1073
2315,McLaren,2021,22,Abu Dhabi Grand Prix,275,4,1,1073
2316,Ferrari,2021,22,Abu Dhabi Grand Prix,323.5,3,0,1073
2317,AlphaTauri,2021,22,Abu Dhabi Grand Prix,142,6,0,1073
2318,Aston Martin,2021,22,Abu Dhabi Grand Prix,77,7,0,1073
2319,Alfa Romeo,2021,22,Abu Dhabi Grand Prix,13,9,0,1073
2320,Alpine F1 Team,2021,22,Abu Dhabi Grand Prix,155,5,1,1073
2321,Williams,2021,22,Abu Dhabi Grand Prix,23,8,0,1073
2322,Haas F1 Team,2021,22,Abu Dhabi Grand Prix,0,10,0,1073
2323,Red Bull,2022,1,Bahrain Grand Prix,0,10,0,1074
2324,McLaren,2022,1,Bahrain Grand Prix,0,9,0,1074
2325,Williams,2022,1,Bahrain Grand Prix,0,8,0,1074
2326,Aston Martin,2022,1,Bahrain Grand Prix,0,7,0,1074
2327,AlphaTauri,2022,1,Bahrain Grand Prix,4,6,0,1074
2328,Alpine F1 Team,2022,1,Bahrain Grand Prix,8,5,0,1074
2329,Alfa Romeo,2022,1,Bahrain Grand Prix,9,4,0,1074
2330,Haas F1 Team,2022,1,Bahrain Grand Prix,10,3,0,1074
2331,Mercedes,2022,1,Bahrain Grand Prix,27,2,0,1074
2332,Ferrari,2022,1,Bahrain Grand Prix,44,1,1,1074
2333,Ferrari,2022,2,Saudi Arabian Grand Prix,78,1,1,1075
2334,Mercedes,2022,2,Saudi Arabian Grand Prix,38,2,0,1075
2335,Haas F1 Team,2022,2,Saudi Arabian Grand Prix,12,5,0,1075
2336,Alfa Romeo,2022,2,Saudi Arabian Grand Prix,9,6,0,1075
2337,Alpine F1 Team,2022,2,Saudi Arabian Grand Prix,16,4,0,1075
2338,AlphaTauri,2022,2,Saudi Arabian Grand Prix,8,7,0,1075
2339,Aston Martin,2022,2,Saudi Arabian Grand Prix,0,9,0,1075
2340,Williams,2022,2,Saudi Arabian Grand Prix,0,10,0,1075
2341,McLaren,2022,2,Saudi Arabian Grand Prix,6,8,0,1075
2342,Red Bull,2022,2,Saudi Arabian Grand Prix,37,3,1,1075
2343,Ferrari,2022,3,Australian Grand Prix,104,1,2,1076
2344,Mercedes,2022,3,Australian Grand Prix,65,2,0,1076
2345,Haas F1 Team,2022,3,Australian Grand Prix,12,7,0,1076
2346,Alfa Romeo,2022,3,Australian Grand Prix,13,6,0,1076
2347,Alpine F1 Team,2022,3,Australian Grand Prix,22,5,0,1076
2348,AlphaTauri,2022,3,Australian Grand Prix,10,8,0,1076
2349,Aston Martin,2022,3,Australian Grand Prix,0,10,0,1076
2350,Williams,2022,3,Australian Grand Prix,1,9,0,1076
2351,McLaren,2022,3,Australian Grand Prix,24,4,0,1076
2352,Red Bull,2022,3,Australian Grand Prix,55,3,1,1076
2353,Ferrari,2022,4,Emilia Romagna Grand Prix,124,1,2,1077
2354,Mercedes,2022,4,Emilia Romagna Grand Prix,77,3,0,1077
2355,Haas F1 Team,2022,4,Emilia Romagna Grand Prix,15,8,0,1077
2356,Alfa Romeo,2022,4,Emilia Romagna Grand Prix,25,5,0,1077
2357,Alpine F1 Team,2022,4,Emilia Romagna Grand Prix,22,6,0,1077
2358,AlphaTauri,2022,4,Emilia Romagna Grand Prix,16,7,0,1077
2359,Aston Martin,2022,4,Emilia Romagna Grand Prix,5,9,0,1077
2360,Williams,2022,4,Emilia Romagna Grand Prix,1,10,0,1077
2361,McLaren,2022,4,Emilia Romagna Grand Prix,46,4,0,1077
2362,Red Bull,2022,4,Emilia Romagna Grand Prix,113,2,2,1077
2363,Ferrari,2022,5,Miami Grand Prix,157,1,2,1078
2364,Mercedes,2022,5,Miami Grand Prix,95,3,0,1078
2365,Haas F1 Team,2022,5,Miami Grand Prix,15,8,0,1078
2366,Alfa Romeo,2022,5,Miami Grand Prix,31,5,0,1078
2367,Alpine F1 Team,2022,5,Miami Grand Prix,26,6,0,1078
2368,AlphaTauri,2022,5,Miami Grand Prix,16,7,0,1078
2369,Aston Martin,2022,5,Miami Grand Prix,6,9,0,1078
2370,Williams,2022,5,Miami Grand Prix,3,10,0,1078
2371,McLaren,2022,5,Miami Grand Prix,46,4,0,1078
2372,Red Bull,2022,5,Miami Grand Prix,151,2,3,1078
2373,Ferrari,2022,6,Spanish Grand Prix,169,2,2,1079
2374,Mercedes,2022,6,Spanish Grand Prix,120,3,0,1079
2375,Haas F1 Team,2022,6,Spanish Grand Prix,15,8,0,1079
2376,Alfa Romeo,2022,6,Spanish Grand Prix,39,5,0,1079
2377,Alpine F1 Team,2022,6,Spanish Grand Prix,34,6,0,1079
2378,AlphaTauri,2022,6,Spanish Grand Prix,17,7,0,1079
2379,Aston Martin,2022,6,Spanish Grand Prix,6,9,0,1079
2380,Williams,2022,6,Spanish Grand Prix,3,10,0,1079
2381,McLaren,2022,6,Spanish Grand Prix,50,4,0,1079
2382,Red Bull,2022,6,Spanish Grand Prix,195,1,4,1079
2383,Ferrari,2022,7,Monaco Grand Prix,199,2,2,1080
2384,Mercedes,2022,7,Monaco Grand Prix,134,3,0,1080
2385,Haas F1 Team,2022,7,Monaco Grand Prix,15,8,0,1080
2386,Alfa Romeo,2022,7,Monaco Grand Prix,41,5,0,1080
2387,Alpine F1 Team,2022,7,Monaco Grand Prix,40,6,0,1080
2388,AlphaTauri,2022,7,Monaco Grand Prix,17,7,0,1080
2389,Aston Martin,2022,7,Monaco Grand Prix,7,9,0,1080
2390,Williams,2022,7,Monaco Grand Prix,3,10,0,1080
2391,McLaren,2022,7,Monaco Grand Prix,59,4,0,1080
2392,Red Bull,2022,7,Monaco Grand Prix,235,1,5,1080
2393,Ferrari,2022,8,Azerbaijan Grand Prix,199,2,2,1081
2394,Mercedes,2022,8,Azerbaijan Grand Prix,161,3,0,1081
2395,Haas F1 Team,2022,8,Azerbaijan Grand Prix,15,8,0,1081
2396,Alfa Romeo,2022,8,Azerbaijan Grand Prix,41,6,0,1081
2397,Alpine F1 Team,2022,8,Azerbaijan Grand Prix,47,5,0,1081
2398,AlphaTauri,2022,8,Azerbaijan Grand Prix,27,7,0,1081
2399,Aston Martin,2022,8,Azerbaijan Grand Prix,15,9,0,1081
2400,Williams,2022,8,Azerbaijan Grand Prix,3,10,0,1081
2401,McLaren,2022,8,Azerbaijan Grand Prix,65,4,0,1081
2402,Red Bull,2022,8,Azerbaijan Grand Prix,279,1,6,1081
2403,Red Bull,2022,9,Canadian Grand Prix,304,1,7,1082
2404,McLaren,2022,9,Canadian Grand Prix,65,4,0,1082
2405,Williams,2022,9,Canadian Grand Prix,3,10,0,1082
2406,AlphaTauri,2022,9,Canadian Grand Prix,27,7,0,1082
2407,Haas F1 Team,2022,9,Canadian Grand Prix,15,9,0,1082
2408,Ferrari,2022,9,Canadian Grand Prix,228,2,2,1082
2409,Mercedes,2022,9,Canadian Grand Prix,188,3,0,1082
2410,Aston Martin,2022,9,Canadian Grand Prix,16,8,0,1082
2411,Alpine F1 Team,2022,9,Canadian Grand Prix,57,5,0,1082
2412,Alfa Romeo,2022,9,Canadian Grand Prix,51,6,0,1082
2413,Ferrari,2022,10,British Grand Prix,265,2,3,1083
2414,Mercedes,2022,10,British Grand Prix,204,3,0,1083
2415,Haas F1 Team,2022,10,British Grand Prix,20,8,0,1083
2416,Alfa Romeo,2022,10,British Grand Prix,51,6,0,1083
2417,Alpine F1 Team,2022,10,British Grand Prix,67,5,0,1083
2418,AlphaTauri,2022,10,British Grand Prix,27,7,0,1083
2419,Aston Martin,2022,10,British Grand Prix,18,9,0,1083
2420,Williams,2022,10,British Grand Prix,3,10,0,1083
2421,McLaren,2022,10,British Grand Prix,73,4,0,1083
2422,Red Bull,2022,10,British Grand Prix,328,1,7,1083
2423,Ferrari,2022,11,Austrian Grand Prix,303,2,4,1084
2424,Mercedes,2022,11,Austrian Grand Prix,237,3,0,1084
2425,Haas F1 Team,2022,11,Austrian Grand Prix,34,7,0,1084
2426,Alfa Romeo,2022,11,Austrian Grand Prix,51,6,0,1084
2427,Alpine F1 Team,2022,11,Austrian Grand Prix,81,5,0,1084
2428,AlphaTauri,2022,11,Austrian Grand Prix,27,8,0,1084
2429,Aston Martin,2022,11,Austrian Grand Prix,18,9,0,1084
2430,Williams,2022,11,Austrian Grand Prix,3,10,0,1084
2431,McLaren,2022,11,Austrian Grand Prix,81,4,0,1084
2432,Red Bull,2022,11,Austrian Grand Prix,359,1,7,1084
2433,Ferrari,2022,13,Hungarian Grand Prix,334,2,4,1086
2434,Mercedes,2022,13,Hungarian Grand Prix,304,3,0,1086
2435,Haas F1 Team,2022,13,Hungarian Grand Prix,34,7,0,1086
2436,Alfa Romeo,2022,13,Hungarian Grand Prix,51,6,0,1086
2437,Alpine F1 Team,2022,13,Hungarian Grand Prix,99,4,0,1086
2438,AlphaTauri,2022,13,Hungarian Grand Prix,27,8,0,1086
2439,Aston Martin,2022,13,Hungarian Grand Prix,20,9,0,1086
2440,Williams,2022,13,Hungarian Grand Prix,3,10,0,1086
2441,McLaren,2022,13,Hungarian Grand Prix,95,5,0,1086
2442,Red Bull,2022,13,Hungarian Grand Prix,431,1,9,1086
2443,Ferrari,2022,14,Belgian Grand Prix,357,2,4,1087
2444,Mercedes,2022,14,Belgian Grand Prix,316,3,0,1087
2445,Haas F1 Team,2022,14,Belgian Grand Prix,34,7,0,1087
2446,Alfa Romeo,2022,14,Belgian Grand Prix,51,6,0,1087
2447,Alpine F1 Team,2022,14,Belgian Grand Prix,115,4,0,1087
2448,AlphaTauri,2022,14,Belgian Grand Prix,29,8,0,1087
2449,Aston Martin,2022,14,Belgian Grand Prix,24,9,0,1087
2450,Williams,2022,14,Belgian Grand Prix,4,10,0,1087
2451,McLaren,2022,14,Belgian Grand Prix,95,5,0,1087
2452,Red Bull,2022,14,Belgian Grand Prix,475,1,10,1087
2453,Ferrari,2022,15,Dutch Grand Prix,376,2,4,1088
2454,Mercedes,2022,15,Dutch Grand Prix,346,3,0,1088
2455,Haas F1 Team,2022,15,Dutch Grand Prix,34,7,0,1088
2456,Alfa Romeo,2022,15,Dutch Grand Prix,51,6,0,1088
2457,Alpine F1 Team,2022,15,Dutch Grand Prix,125,4,0,1088
2458,AlphaTauri,2022,15,Dutch Grand Prix,29,8,0,1088
2459,Aston Martin,2022,15,Dutch Grand Prix,25,9,0,1088
2460,Williams,2022,15,Dutch Grand Prix,4,10,0,1088
2461,McLaren,2022,15,Dutch Grand Prix,101,5,0,1088
2462,Red Bull,2022,15,Dutch Grand Prix,511,1,11,1088
2463,Ferrari,2022,16,Italian Grand Prix,406,2,4,1089
2464,Mercedes,2022,16,Italian Grand Prix,371,3,0,1089
2465,Haas F1 Team,2022,16,Italian Grand Prix,34,7,0,1089
2466,Alfa Romeo,2022,16,Italian Grand Prix,52,6,0,1089
2467,Alpine F1 Team,2022,16,Italian Grand Prix,125,4,0,1089
2468,AlphaTauri,2022,16,Italian Grand Prix,33,8,0,1089
2469,Aston Martin,2022,16,Italian Grand Prix,25,9,0,1089
2470,Williams,2022,16,Italian Grand Prix,6,10,0,1089
2471,McLaren,2022,16,Italian Grand Prix,107,5,0,1089
2472,Red Bull,2022,16,Italian Grand Prix,545,1,12,1089
2473,Ferrari,2022,17,Singapore Grand Prix,439,2,4,1091
2474,Mercedes,2022,17,Singapore Grand Prix,373,3,0,1091
2475,Haas F1 Team,2022,17,Singapore Grand Prix,34,8,0,1091
2476,Alfa Romeo,2022,17,Singapore Grand Prix,52,6,0,1091
2477,Alpine F1 Team,2022,17,Singapore Grand Prix,125,5,0,1091
2478,AlphaTauri,2022,17,Singapore Grand Prix,34,9,0,1091
2479,Aston Martin,2022,17,Singapore Grand Prix,37,7,0,1091
2480,Williams,2022,17,Singapore Grand Prix,6,10,0,1091
2481,McLaren,2022,17,Singapore Grand Prix,129,4,0,1091
2482,Red Bull,2022,17,Singapore Grand Prix,576,1,13,1091
2483,Red Bull,2022,18,Japanese Grand Prix,619,1,14,1092
2484,McLaren,2022,18,Japanese Grand Prix,130,5,0,1092
2485,AlphaTauri,2022,18,Japanese Grand Prix,34,9,0,1092
2486,Haas F1 Team,2022,18,Japanese Grand Prix,34,8,0,1092
2487,Ferrari,2022,18,Japanese Grand Prix,454,2,4,1092
2488,Williams,2022,18,Japanese Grand Prix,8,10,0,1092
2489,Mercedes,2022,18,Japanese Grand Prix,387,3,0,1092
2490,Alpine F1 Team,2022,18,Japanese Grand Prix,143,4,0,1092
2491,Aston Martin,2022,18,Japanese Grand Prix,45,7,0,1092
2492,Alfa Romeo,2022,18,Japanese Grand Prix,52,6,0,1092
2493,Williams,2022,19,United States Grand Prix,8,10,0,1093
2494,McLaren,2022,19,United States Grand Prix,138,5,0,1093
2495,Alpine F1 Team,2022,19,United States Grand Prix,149,4,0,1093
2496,Ferrari,2022,19,United States Grand Prix,469,2,4,1093
2497,Aston Martin,2022,19,United States Grand Prix,49,7,0,1093
2498,AlphaTauri,2022,19,United States Grand Prix,35,9,0,1093
2499,Alfa Romeo,2022,19,United States Grand Prix,52,6,0,1093
2500,Haas F1 Team,2022,19,United States Grand Prix,36,8,0,1093
2501,Mercedes,2022,19,United States Grand Prix,416,3,0,1093
2502,Red Bull,2022,20,Mexico City Grand Prix,696,1,16,1094
2503,McLaren,2022,20,Mexico City Grand Prix,146,5,0,1094
2504,AlphaTauri,2022,20,Mexico City Grand Prix,35,9,0,1094
2505,Haas F1 Team,2022,20,Mexico City Grand Prix,36,8,0,1094
2506,Ferrari,2022,20,Mexico City Grand Prix,487,2,4,1094
2507,Williams,2022,20,Mexico City Grand Prix,8,10,0,1094
2508,Mercedes,2022,20,Mexico City Grand Prix,447,3,0,1094
2509,Alpine F1 Team,2022,20,Mexico City Grand Prix,153,4,0,1094
2510,Aston Martin,2022,20,Mexico City Grand Prix,49,7,0,1094
2511,Alfa Romeo,2022,20,Mexico City Grand Prix,53,6,0,1094
2512,Red Bull,2022,19,United States Grand Prix,656,1,15,1093
2513,Ferrari,2022,21,São Paulo Grand Prix,524,2,4,1095
2514,Mercedes,2022,21,São Paulo Grand Prix,505,3,1,1095
2515,Haas F1 Team,2022,21,São Paulo Grand Prix,37,8,0,1095
2516,Alfa Romeo,2022,21,São Paulo Grand Prix,55,6,0,1095
2517,Alpine F1 Team,2022,21,São Paulo Grand Prix,167,4,0,1095
2518,AlphaTauri,2022,21,São Paulo Grand Prix,35,9,0,1095
2519,Aston Martin,2022,21,São Paulo Grand Prix,50,7,0,1095
2520,Williams,2022,21,São Paulo Grand Prix,8,10,0,1095
2521,McLaren,2022,21,São Paulo Grand Prix,148,5,0,1095
2522,Red Bull,2022,21,São Paulo Grand Prix,719,1,16,1095
2523,Ferrari,2022,22,Abu Dhabi Grand Prix,554,2,4,1096
2524,Mercedes,2022,22,Abu Dhabi Grand Prix,515,3,1,1096
2525,Haas F1 Team,2022,22,Abu Dhabi Grand Prix,37,8,0,1096
2526,Alfa Romeo,2022,22,Abu Dhabi Grand Prix,55,6,0,1096
2527,Alpine F1 Team,2022,22,Abu Dhabi Grand Prix,173,4,0,1096
2528,AlphaTauri,2022,22,Abu Dhabi Grand Prix,35,9,0,1096
2529,Aston Martin,2022,22,Abu Dhabi Grand Prix,55,7,0,1096
2530,Williams,2022,22,Abu Dhabi Grand Prix,8,10,0,1096
2531,McLaren,2022,22,Abu Dhabi Grand Prix,159,5,0,1096
2532,Red Bull,2022,22,Abu Dhabi Grand Prix,759,1,17,1096
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
