PitStop_Id,D_number,Driver_code,Driver_name,GP_year,GrandPrix_name,Circuit_name,N_stop,lap,PitStop_time,duration,milliseconds
1944,77,BOT,Valtteri Bottas,2020,British Grand Prix,Silverstone Circuit,2,32,15:02:31,28.188,28188
1945,55,SAI,Carlos Sainz,2020,British Grand Prix,Silverstone Circuit,2,34,15:06:26,28.772,28772
1946,63,RUS,George Russell,2020,British Grand Prix,Silverstone Circuit,3,39,15:14:39,28.692,28692
1947,44,HAM,Lewis Hamilton,2020,British Grand Prix,Silverstone Circuit,2,41,15:16:16,29.402,29402
1948,27,HUL,Nico Hülkenberg,2020,British Grand Prix,Silverstone Circuit,3,44,15:21:21,28.736,28736
1949,23,ALB,Alexander Albon,2020,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,17,15:37:35,21.663,21663
1950,63,RUS,George Russell,2020,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,19,15:40:50,22.708,22708
1951,33,VER,Max Verstappen,2020,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,21,15:42:49,21.532,21532
1952,4,NOR,Lando Norris,2020,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,21,15:43:22,22.099,22099
1953,55,SAI,Carlos Sainz,2020,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,22,15:44:43,22.078,22078
1954,44,HAM,Lewis Hamilton,2020,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,23,15:45:28,23.377,23377
1955,77,BOT,Valtteri Bottas,2020,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,23,15:45:39,22.31,22310
1956,18,STR,Lance Stroll,2020,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,27,15:51:47,22.351,22351
1957,20,MAG,Kevin Magnussen,2020,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,28,15:53:40,24.148,24148
1958,11,PER,Sergio Pérez,2020,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,29,15:54:39,22.641,22641
1959,16,LEC,Charles Leclerc,2020,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,29,15:54:45,22.274,22274
1960,31,OCO,Esteban Ocon,2020,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,34,16:02:12,22.366,22366
1961,63,RUS,George Russell,2020,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,35,16:03:47,21.889,21889
1962,23,ALB,Alexander Albon,2020,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,39,16:09:10,21.804,21804
1963,33,VER,Max Verstappen,2020,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,41,16:10:56,21.601,21601
1964,55,SAI,Carlos Sainz,2020,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,41,16:11:55,22.166,22166
1965,18,STR,Lance Stroll,2020,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,42,16:13:17,22.388,22388
1966,4,NOR,Lando Norris,2020,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,44,16:16:10,21.761,21761
1967,77,BOT,Valtteri Bottas,2020,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,48,16:20:38,22.143,22143
1968,44,HAM,Lewis Hamilton,2020,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,50,16:23:05,21.853,21853
1969,77,BOT,Valtteri Bottas,2020,Spanish Grand Prix,Circuit de Barcelona-Catalunya,3,64,16:42:47,22.607,22607
1970,16,LEC,Charles Leclerc,2020,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,10,15:32:40,30.678,30678
1971,20,MAG,Kevin Magnussen,2020,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,10,15:32:57,26.156,26156
1972,44,HAM,Lewis Hamilton,2020,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,11,15:34:33,23.298,23298
1973,77,BOT,Valtteri Bottas,2020,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,11,15:34:37,25.548,25548
1974,33,VER,Max Verstappen,2020,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,11,15:34:40,23.314,23314
1975,31,OCO,Esteban Ocon,2020,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,11,15:34:54,24.305,24305
1976,23,ALB,Alexander Albon,2020,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,11,15:34:55,22.738,22738
1977,18,STR,Lance Stroll,2020,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,11,15:34:58,23.689,23689
1978,4,NOR,Lando Norris,2020,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,11,15:35:05,23.046,23046
1979,11,PER,Sergio Pérez,2020,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,18,15:51:01,23.175,23175
1980,16,LEC,Charles Leclerc,2020,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,24,16:02:10,25.1,25100
1981,20,MAG,Kevin Magnussen,2020,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,35,16:22:33,24.339,24339
1982,44,HAM,Lewis Hamilton,2020,Italian Grand Prix,Autodromo Nazionale di Monza,2,26,15:54:50,24,24000
1983,63,RUS,George Russell,2020,Italian Grand Prix,Autodromo Nazionale di Monza,1,22,15:46:57,25.249,25249
1984,23,ALB,Alexander Albon,2020,Italian Grand Prix,Autodromo Nazionale di Monza,1,22,15:46:56,29.661,29661
1985,31,OCO,Esteban Ocon,2020,Italian Grand Prix,Autodromo Nazionale di Monza,1,22,15:46:55,25.29,25290
1986,33,VER,Max Verstappen,2020,Italian Grand Prix,Autodromo Nazionale di Monza,1,22,15:46:50,26.149,26149
1987,77,BOT,Valtteri Bottas,2020,Italian Grand Prix,Autodromo Nazionale di Monza,1,22,15:46:49,24.41,24410
1988,11,PER,Sergio Pérez,2020,Italian Grand Prix,Autodromo Nazionale di Monza,1,22,15:46:48,26.693,26693
1989,4,NOR,Lando Norris,2020,Italian Grand Prix,Autodromo Nazionale di Monza,1,22,15:46:47,24.612,24612
1990,55,SAI,Carlos Sainz,2020,Italian Grand Prix,Autodromo Nazionale di Monza,1,22,15:46:40,24.398,24398
1991,44,HAM,Lewis Hamilton,2020,Italian Grand Prix,Autodromo Nazionale di Monza,1,20,15:41:58,24.671,24671
1992,16,LEC,Charles Leclerc,2020,Italian Grand Prix,Autodromo Nazionale di Monza,1,17,15:38:12,24.344,24344
1993,20,MAG,Kevin Magnussen,2020,Italian Grand Prix,Autodromo Nazionale di Monza,1,1,15:15:04,40.078,40078
1994,18,STR,Lance Stroll,2020,Italian Grand Prix,Autodromo Nazionale di Monza,1,26,15:54:52,24,24000
1995,55,SAI,Carlos Sainz,2020,Italian Grand Prix,Autodromo Nazionale di Monza,2,26,15:54:58,24,24000
1996,4,NOR,Lando Norris,2020,Italian Grand Prix,Autodromo Nazionale di Monza,2,26,15:55:02,24,24000
1997,77,BOT,Valtteri Bottas,2020,Italian Grand Prix,Autodromo Nazionale di Monza,2,26,15:55:03,24,24000
1998,33,VER,Max Verstappen,2020,Italian Grand Prix,Autodromo Nazionale di Monza,2,26,15:55:08,24,24000
1999,31,OCO,Esteban Ocon,2020,Italian Grand Prix,Autodromo Nazionale di Monza,2,26,15:55:10,24,24000
2000,11,PER,Sergio Pérez,2020,Italian Grand Prix,Autodromo Nazionale di Monza,2,26,15:55:14,24,24000
2001,63,RUS,George Russell,2020,Italian Grand Prix,Autodromo Nazionale di Monza,2,26,15:55:17,24,24000
2002,23,ALB,Alexander Albon,2020,Italian Grand Prix,Autodromo Nazionale di Monza,2,26,15:55:18,24,24000
2003,44,HAM,Lewis Hamilton,2020,Italian Grand Prix,Autodromo Nazionale di Monza,3,28,16:25:20,31.643,31643
2004,18,STR,Lance Stroll,2020,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,1,1,13:14:49,36.189,36189
2005,63,RUS,George Russell,2020,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,1,11,13:28:18,29.707,29707
2006,16,LEC,Charles Leclerc,2020,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,1,13,13:30:49,30.243,30243
2007,4,NOR,Lando Norris,2020,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,1,13,13:30:56,29.683,29683
2008,31,OCO,Esteban Ocon,2020,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,1,13,13:30:59,30.559,30559
2009,23,ALB,Alexander Albon,2020,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,1,14,13:32:12,29.77,29770
2010,55,SAI,Carlos Sainz,2020,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,1,17,13:36:15,29.95,29950
2011,33,VER,Max Verstappen,2020,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,1,18,13:37:06,29.427,29427
2012,77,BOT,Valtteri Bottas,2020,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,1,19,13:38:22,29.6,29600
2013,11,PER,Sergio Pérez,2020,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,1,27,13:49:28,29.985,29985
2014,20,MAG,Kevin Magnussen,2020,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,1,27,13:50:01,30.708,30708
2015,44,HAM,Lewis Hamilton,2020,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,1,30,13:52:53,30.382,30382
2016,18,STR,Lance Stroll,2020,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2,29,13:53:03,30.566,30566
2017,77,BOT,Valtteri Bottas,2020,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2,51,14:21:18,30.129,30129
2018,11,PER,Sergio Pérez,2020,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2,51,14:21:54,30.555,30555
2019,55,SAI,Carlos Sainz,2020,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2,51,14:22:11,30.614,30614
2020,44,HAM,Lewis Hamilton,2020,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2,52,14:22:55,30.925,30925
2021,18,STR,Lance Stroll,2020,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,3,52,14:25:09,36.63,36630
2022,4,NOR,Lando Norris,2020,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2,53,14:25:29,30.203,30203
2023,23,ALB,Alexander Albon,2020,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2,59,14:37:02,29.552,29552
2024,44,HAM,Lewis Hamilton,2020,Bahrain Grand Prix,Bahrain International Circuit,1,1,17:15:42,24,24000
2025,33,VER,Max Verstappen,2020,Bahrain Grand Prix,Bahrain International Circuit,1,1,17:15:44,24,24000
2026,11,PER,Sergio Pérez,2020,Bahrain Grand Prix,Bahrain International Circuit,1,1,17:15:46,24,24000
2027,23,ALB,Alexander Albon,2020,Bahrain Grand Prix,Bahrain International Circuit,1,1,17:15:51,24,24000
2028,77,BOT,Valtteri Bottas,2020,Bahrain Grand Prix,Bahrain International Circuit,1,1,17:15:57,24,24000
2029,31,OCO,Esteban Ocon,2020,Bahrain Grand Prix,Bahrain International Circuit,1,1,17:16:04,24,24000
2030,4,NOR,Lando Norris,2020,Bahrain Grand Prix,Bahrain International Circuit,1,1,17:16:13,24,24000
2031,16,LEC,Charles Leclerc,2020,Bahrain Grand Prix,Bahrain International Circuit,1,1,17:16:14,24,24000
2032,18,STR,Lance Stroll,2020,Bahrain Grand Prix,Bahrain International Circuit,1,1,17:16:19,24,24000
2033,55,SAI,Carlos Sainz,2020,Bahrain Grand Prix,Bahrain International Circuit,1,1,17:16:21,24,24000
2034,20,MAG,Kevin Magnussen,2020,Bahrain Grand Prix,Bahrain International Circuit,1,1,17:16:23,24,24000
2035,63,RUS,George Russell,2020,Bahrain Grand Prix,Bahrain International Circuit,1,1,17:16:34,24,24000
2036,20,MAG,Kevin Magnussen,2020,Bahrain Grand Prix,Bahrain International Circuit,2,3,18:41:46,38.297,38297
2037,77,BOT,Valtteri Bottas,2020,Bahrain Grand Prix,Bahrain International Circuit,2,4,18:43:43,24.936,24936
2038,31,OCO,Esteban Ocon,2020,Bahrain Grand Prix,Bahrain International Circuit,2,17,19:07:58,24.076,24076
2039,4,NOR,Lando Norris,2020,Bahrain Grand Prix,Bahrain International Circuit,2,18,19:09:33,24.679,24679
2040,44,HAM,Lewis Hamilton,2020,Bahrain Grand Prix,Bahrain International Circuit,2,19,19:10:46,24.061,24061
2041,23,ALB,Alexander Albon,2020,Bahrain Grand Prix,Bahrain International Circuit,2,19,19:11:03,24.172,24172
2042,33,VER,Max Verstappen,2020,Bahrain Grand Prix,Bahrain International Circuit,2,20,19:12:27,24.622,24622
2043,11,PER,Sergio Pérez,2020,Bahrain Grand Prix,Bahrain International Circuit,2,20,19:12:34,24.317,24317
2044,63,RUS,George Russell,2020,Bahrain Grand Prix,Bahrain International Circuit,2,20,19:13:06,24.029,24029
2045,55,SAI,Carlos Sainz,2020,Bahrain Grand Prix,Bahrain International Circuit,2,21,19:14:28,24.511,24511
2046,16,LEC,Charles Leclerc,2020,Bahrain Grand Prix,Bahrain International Circuit,2,23,19:17:53,25.199,25199
2047,77,BOT,Valtteri Bottas,2020,Bahrain Grand Prix,Bahrain International Circuit,3,25,19:21:09,24.734,24734
2048,20,MAG,Kevin Magnussen,2020,Bahrain Grand Prix,Bahrain International Circuit,3,27,19:24:46,25.924,25924
2049,33,VER,Max Verstappen,2020,Bahrain Grand Prix,Bahrain International Circuit,3,34,19:34:47,26.95,26950
2050,23,ALB,Alexander Albon,2020,Bahrain Grand Prix,Bahrain International Circuit,3,34,19:35:11,23.848,23848
2051,31,OCO,Esteban Ocon,2020,Bahrain Grand Prix,Bahrain International Circuit,3,34,19:35:41,25.254,25254
2052,44,HAM,Lewis Hamilton,2020,Bahrain Grand Prix,Bahrain International Circuit,3,35,19:36:16,24.345,24345
2053,11,PER,Sergio Pérez,2020,Bahrain Grand Prix,Bahrain International Circuit,3,36,19:38:16,24.589,24589
2054,4,NOR,Lando Norris,2020,Bahrain Grand Prix,Bahrain International Circuit,3,38,19:41:45,24.666,24666
2055,77,BOT,Valtteri Bottas,2020,Bahrain Grand Prix,Bahrain International Circuit,4,38,19:42:04,24.675,24675
2056,55,SAI,Carlos Sainz,2020,Bahrain Grand Prix,Bahrain International Circuit,3,39,19:43:27,25.502,25502
2057,63,RUS,George Russell,2020,Bahrain Grand Prix,Bahrain International Circuit,3,39,19:44:08,27.146,27146
2058,16,LEC,Charles Leclerc,2020,Bahrain Grand Prix,Bahrain International Circuit,3,40,19:45:27,24.855,24855
2059,33,VER,Max Verstappen,2020,Bahrain Grand Prix,Bahrain International Circuit,4,46,19:53:52,23.906,23906
2060,20,MAG,Kevin Magnussen,2020,Bahrain Grand Prix,Bahrain International Circuit,4,53,20:07:38,25.793,25793
2061,11,PER,Sergio Pérez,2020,Bahrain Grand Prix,Bahrain International Circuit,1,1,20:14:22,24.214,24214
2062,4,NOR,Lando Norris,2020,Bahrain Grand Prix,Bahrain International Circuit,1,20,20:35:27,24.885,24885
2063,20,MAG,Kevin Magnussen,2020,Bahrain Grand Prix,Bahrain International Circuit,1,26,20:41:37,25.474,25474
2064,55,SAI,Carlos Sainz,2020,Bahrain Grand Prix,Bahrain International Circuit,1,28,20:43:07,24.162,24162
2065,31,OCO,Esteban Ocon,2020,Bahrain Grand Prix,Bahrain International Circuit,1,41,20:55:57,24.414,24414
2066,18,STR,Lance Stroll,2020,Bahrain Grand Prix,Bahrain International Circuit,1,42,20:56:54,24.684,24684
2067,63,RUS,George Russell,2020,Bahrain Grand Prix,Bahrain International Circuit,1,45,20:59:22,24.708,24708
2068,11,PER,Sergio Pérez,2020,Bahrain Grand Prix,Bahrain International Circuit,2,47,21:01:49,24.507,24507
2069,23,ALB,Alexander Albon,2020,Bahrain Grand Prix,Bahrain International Circuit,1,47,21:01:54,23.874,23874
2070,77,BOT,Valtteri Bottas,2020,Bahrain Grand Prix,Bahrain International Circuit,1,49,21:03:18,24.552,24552
2071,4,NOR,Lando Norris,2020,Bahrain Grand Prix,Bahrain International Circuit,2,54,21:09:09,24.245,24245
2072,20,MAG,Kevin Magnussen,2020,Bahrain Grand Prix,Bahrain International Circuit,2,54,21:09:40,25.466,25466
2073,55,SAI,Carlos Sainz,2020,Bahrain Grand Prix,Bahrain International Circuit,2,55,21:09:54,24.853,24853
2074,63,RUS,George Russell,2020,Bahrain Grand Prix,Bahrain International Circuit,2,62,21:16:30,28.765,28765
2075,77,BOT,Valtteri Bottas,2020,Bahrain Grand Prix,Bahrain International Circuit,2,62,21:16:37,52.874,52874
2076,23,ALB,Alexander Albon,2020,Bahrain Grand Prix,Bahrain International Circuit,2,62,21:17:23,23.645,23645
2077,63,RUS,George Russell,2020,Bahrain Grand Prix,Bahrain International Circuit,3,63,21:18:22,24.724,24724
2078,63,RUS,George Russell,2020,Bahrain Grand Prix,Bahrain International Circuit,4,78,21:35:26,24.235,24235
2079,33,VER,Max Verstappen,2020,Abu Dhabi Grand Prix,Yas Marina Circuit,1,10,17:30:57,21.289,21289
2080,77,BOT,Valtteri Bottas,2020,Abu Dhabi Grand Prix,Yas Marina Circuit,1,10,17:31:02,21.587,21587
2081,44,HAM,Lewis Hamilton,2020,Abu Dhabi Grand Prix,Yas Marina Circuit,1,10,17:31:09,22.406,22406
2082,23,ALB,Alexander Albon,2020,Abu Dhabi Grand Prix,Yas Marina Circuit,1,10,17:31:15,21.508,21508
2083,4,NOR,Lando Norris,2020,Abu Dhabi Grand Prix,Yas Marina Circuit,1,10,17:31:22,21.84,21840
2084,55,SAI,Carlos Sainz,2020,Abu Dhabi Grand Prix,Yas Marina Circuit,1,10,17:31:29,22.14,22140
2085,18,STR,Lance Stroll,2020,Abu Dhabi Grand Prix,Yas Marina Circuit,1,10,17:31:30,22.036,22036
2086,31,OCO,Esteban Ocon,2020,Abu Dhabi Grand Prix,Yas Marina Circuit,1,10,17:31:40,21.615,21615
2087,63,RUS,George Russell,2020,Abu Dhabi Grand Prix,Yas Marina Circuit,1,10,17:31:56,22.085,22085
2088,16,LEC,Charles Leclerc,2020,Abu Dhabi Grand Prix,Yas Marina Circuit,1,22,17:54:48,22.178,22178
2089,20,MAG,Kevin Magnussen,2020,Abu Dhabi Grand Prix,Yas Marina Circuit,1,31,18:10:52,22.714,22714
2090,20,MAG,Kevin Magnussen,2020,Abu Dhabi Grand Prix,Yas Marina Circuit,2,47,18:39:11,23.098,23098
2091,11,PER,Sergio Pérez,2021,Bahrain Grand Prix,Bahrain International Circuit,1,2,18:11:56,23.993,23993
2092,14,ALO,Fernando Alonso,2021,Bahrain Grand Prix,Bahrain International Circuit,1,11,18:27:32,24.373,24373
2093,4,NOR,Lando Norris,2021,Bahrain Grand Prix,Bahrain International Circuit,1,12,18:29:05,24.899,24899
2094,16,LEC,Charles Leclerc,2021,Bahrain Grand Prix,Bahrain International Circuit,1,12,18:29:06,24.925,24925
2095,18,STR,Lance Stroll,2021,Bahrain Grand Prix,Bahrain International Circuit,1,12,18:29:09,24.884,24884
2096,44,HAM,Lewis Hamilton,2021,Bahrain Grand Prix,Bahrain International Circuit,1,13,18:30:29,24.839,24839
2097,31,OCO,Esteban Ocon,2021,Bahrain Grand Prix,Bahrain International Circuit,1,13,18:30:55,25.226,25226
2098,63,RUS,George Russell,2021,Bahrain Grand Prix,Bahrain International Circuit,1,13,18:31:02,24.621,24621
2099,55,SAI,Carlos Sainz,2021,Bahrain Grand Prix,Bahrain International Circuit,1,15,18:34:04,24.353,24353
2100,22,TSU,Yuki Tsunoda,2021,Bahrain Grand Prix,Bahrain International Circuit,1,15,18:34:12,25.046,25046
2101,77,BOT,Valtteri Bottas,2021,Bahrain Grand Prix,Bahrain International Circuit,1,16,18:35:24,24.262,24262
2102,33,VER,Max Verstappen,2021,Bahrain Grand Prix,Bahrain International Circuit,1,17,18:36:54,24.767,24767
2103,11,PER,Sergio Pérez,2021,Bahrain Grand Prix,Bahrain International Circuit,2,19,18:40:35,24.105,24105
2104,44,HAM,Lewis Hamilton,2021,Bahrain Grand Prix,Bahrain International Circuit,2,28,18:54:40,24.076,24076
2105,18,STR,Lance Stroll,2021,Bahrain Grand Prix,Bahrain International Circuit,2,28,18:55:23,25.525,25525
2106,14,ALO,Fernando Alonso,2021,Bahrain Grand Prix,Bahrain International Circuit,2,29,18:57:13,24.775,24775
2107,77,BOT,Valtteri Bottas,2021,Bahrain Grand Prix,Bahrain International Circuit,2,30,18:57:58,32.897,32897
2108,31,OCO,Esteban Ocon,2021,Bahrain Grand Prix,Bahrain International Circuit,2,31,19:00:29,24.471,24471
2109,16,LEC,Charles Leclerc,2021,Bahrain Grand Prix,Bahrain International Circuit,2,32,19:01:40,24.176,24176
2110,4,NOR,Lando Norris,2021,Bahrain Grand Prix,Bahrain International Circuit,2,33,19:03:11,25.64,25640
2111,22,TSU,Yuki Tsunoda,2021,Bahrain Grand Prix,Bahrain International Circuit,2,33,19:03:36,24.328,24328
2112,63,RUS,George Russell,2021,Bahrain Grand Prix,Bahrain International Circuit,2,36,19:08:48,24.248,24248
2113,55,SAI,Carlos Sainz,2021,Bahrain Grand Prix,Bahrain International Circuit,2,37,19:09:53,24.341,24341
2114,11,PER,Sergio Pérez,2021,Bahrain Grand Prix,Bahrain International Circuit,3,38,19:11:20,24.191,24191
2115,33,VER,Max Verstappen,2021,Bahrain Grand Prix,Bahrain International Circuit,2,39,19:12:13,23.848,23848
2116,77,BOT,Valtteri Bottas,2021,Bahrain Grand Prix,Bahrain International Circuit,3,54,19:36:21,24.566,24566
2117,31,OCO,Esteban Ocon,2021,Qatar Grand Prix,Losail International Circuit,1,1,15:05:16,30.866,30866
2118,22,TSU,Yuki Tsunoda,2021,Qatar Grand Prix,Losail International Circuit,1,25,15:46:39,30.696,30696
2119,63,RUS,George Russell,2021,Qatar Grand Prix,Losail International Circuit,1,26,15:47:53,29.983,29983
2120,33,VER,Max Verstappen,2021,Qatar Grand Prix,Losail International Circuit,1,27,15:47:59,29.809,29809
2121,55,SAI,Carlos Sainz,2021,Qatar Grand Prix,Losail International Circuit,1,27,15:48:51,30.856,30856
2122,18,STR,Lance Stroll,2021,Qatar Grand Prix,Losail International Circuit,1,27,15:49:16,31.138,31138
2123,44,HAM,Lewis Hamilton,2021,Qatar Grand Prix,Losail International Circuit,1,28,15:49:27,32.112,32112
2124,31,OCO,Esteban Ocon,2021,Qatar Grand Prix,Losail International Circuit,2,27,15:49:42,30.652,30652
2125,16,LEC,Charles Leclerc,2021,Qatar Grand Prix,Losail International Circuit,1,28,15:49:43,31.002,31002
2126,11,PER,Sergio Pérez,2021,Qatar Grand Prix,Losail International Circuit,1,28,15:49:58,44.608,44608
2127,4,NOR,Lando Norris,2021,Qatar Grand Prix,Losail International Circuit,1,28,15:50:11,30.654,30654
2128,77,BOT,Valtteri Bottas,2021,Qatar Grand Prix,Losail International Circuit,1,28,15:50:46,30.167,30167
2129,14,ALO,Fernando Alonso,2021,Qatar Grand Prix,Losail International Circuit,1,28,15:51:18,30.864,30864
2130,44,HAM,Lewis Hamilton,2021,Qatar Grand Prix,Losail International Circuit,2,31,15:55:30,38.198,38198
2131,31,OCO,Esteban Ocon,2021,Qatar Grand Prix,Losail International Circuit,3,31,15:56:23,30.701,30701
2132,33,VER,Max Verstappen,2021,Qatar Grand Prix,Losail International Circuit,2,33,15:58:11,32,32000
2133,18,STR,Lance Stroll,2021,Qatar Grand Prix,Losail International Circuit,2,32,15:58:13,32,32000
2134,44,HAM,Lewis Hamilton,2021,Qatar Grand Prix,Losail International Circuit,3,32,15:58:17,32,32000
2135,22,TSU,Yuki Tsunoda,2021,Qatar Grand Prix,Losail International Circuit,2,32,15:58:24,32,32000
2136,16,LEC,Charles Leclerc,2021,Qatar Grand Prix,Losail International Circuit,2,33,15:58:28,32,32000
2137,14,ALO,Fernando Alonso,2021,Qatar Grand Prix,Losail International Circuit,2,32,15:58:37,32,32000
2138,31,OCO,Esteban Ocon,2021,Qatar Grand Prix,Losail International Circuit,4,32,15:58:48,32,32000
2139,4,NOR,Lando Norris,2021,Qatar Grand Prix,Losail International Circuit,2,33,15:59:06,32,32000
2140,11,PER,Sergio Pérez,2021,Qatar Grand Prix,Losail International Circuit,2,33,15:59:11,32,32000
2141,55,SAI,Carlos Sainz,2021,Qatar Grand Prix,Losail International Circuit,2,33,15:59:14,32,32000
2142,18,STR,Lance Stroll,2021,Qatar Grand Prix,Losail International Circuit,3,33,16:24:36,32,32000
